-14,53699;-16,03675;-27,36278;-28,65536;-22,82404;-12,1788;-15,76006;-24,78369;-29,39827;-29,39827;-10,02747;-10,02747;-22,48096;-22,48096;-19,21019
-14,14312;-15,90433;-26,92856;-29,14541;-22,74766;-12,40026;-15,79899;-25,0207;-29,19873;-29,19873;-9,902625;-9,902625;-22,59304;-22,59304;-19,26591
-13,79433;-15,79159;-26,52021;-29,68236;-22,67598;-12,6059;-15,8247;-25,26901;-28,97528;-28,97528;-9,751102;-9,751102;-22,70135;-22,70135;-19,34831
-13,49796;-15,6987;-26,13935;-30,27028;-22,60925;-12,78732;-15,83627;-25,5267;-28,7343;-28,7343;-9,575032;-9,575032;-22,8046;-22,8046;-19,45719
-13,25847;-15,62568;-25,78671;-30,91356;-22,5477;-12,93583;-15,83309;-25,79135;-28,48171;-28,48171;-9,376988;-9,376988;-22,90145;-22,90145;-19,59223
-13,07846;-15,5725;-25,4624;-31,61674;-22,49151;-13,04308;-15,81485;-26,05992;-28,22278;-28,22278;-9,15983;-9,15983;-22,99055;-22,99055;-19,75295
-12,95925;-15,53903;-25,16617;-32,38401;-22,44084;-13,1019;-15,78159;-26,32863;-27,96204;-27,96204;-8,92655;-8,92655;-23,07054;-23,07054;-19,93866
-12,90137;-15,52506;-24,89752;-33,21811;-22,39583;-13,10718;-15,73368;-26,59296;-27,70327;-27,70327;-8,680147;-8,680147;-23,14008;-23,14008;-20,1483
-12,90472;-15,53034;-24,65586;-34,11815;-22,3566;-13,05651;-15,67177;-26,84753;-27,44958;-27,44958;-8,423517;-8,423517;-23,19791;-23,19791;-20,38041
-12,96868;-15,55451;-24,44054;-35,07533;-22,32322;-12,95056;-15,59683;-27,08621;-27,20345;-27,20345;-8,159376;-8,159376;-23,2429;-23,2429;-20,63292
-13,09202;-15,59717;-24,25087;-36,06501;-22,29576;-12,79297;-15,51003;-27,30224;-26,96685;-26,96685;-7,890206;-7,890206;-23,27402;-23,27402;-20,90293
-13,27266;-15,65779;-24,08622;-37,034;-22,27426;-12,58982;-15,41273;-27,48853;-26,74129;-26,74129;-7,618233;-7,618233;-23,29046;-23,29046;-21,18657
-13,50733;-15,73574;-23,94596;-37,88601;-22,25876;-12,34885;-15,30643;-27,63811;-26,52794;-26,52794;-7,345412;-7,345412;-23,29162;-23,29162;-21,47865
-13,7909;-15,83028;-23,82954;-38,48161;-22,24926;-12,07858;-15,19269;-27,74468;-26,32764;-26,32764;-7,073439;-7,073439;-23,27713;-23,27713;-21,77246
-14,11562;-15,94047;-23,73642;-38,68274;-22,24575;-11,78755;-15,07311;-27,80325;-26,14101;-26,14101;-6,803762;-6,803762;-23,24689;-23,24689;-22,05957
-14,47001;-16,06521;-23,66614;-38,43807;-22,24821;-11,48378;-14,94924;-27,81067;-25,96851;-25,96851;-6,5376;-6,5376;-23,20104;-23,20104;-22,32976
-14,8377;-16,20313;-23,61829;-37,82349;-22,25658;-11,17438;-14,82263;-27,76607;-25,81041;-25,81041;-6,27597;-6,27597;-23,13998;-23,13998;-22,57127
-15,19653;-16,35261;-23,5925;-36,98382;-22,27082;-10,86545;-14,69471;-27,67094;-25,6669;-25,6669;-6,019709;-6,019709;-23,06435;-23,06435;-22,77139
-15,51857;-16,51171;-23,58845;-36,05128;-22,29083;-10,56199;-14,56683;-27,52892;-25,53807;-25,53807;-5,769498;-5,769498;-22,97498;-22,97498;-22,9176
-15,77217;-16,67811;-23,60584;-35,1123;-22,31653;-10,26807;-14,44023;-27,34539;-25,42396;-25,42396;-5,525883;-5,525883;-22,87288;-22,87288;-22,99904
-15,9268;-16,84911;-23,64443;-34,21289;-22,34778;-9,986877;-14,31604;-27,12684;-25,32453;-25,32453;-5,289297;-5,289297;-22,7592;-22,7592;-23,00817
-15,96008;-17,02157;-23,70398;-33,37349;-22,38444;-9,720866;-14,19526;-26,88027;-25,23973;-25,23973;-5,060076;-5,060076;-22,63518;-22,63518;-22,94205
-15,86433;-17,19194;-23,78426;-32,6008;-22,42636;-9,471917;-14,07878;-26,61265;-25,16949;-25,16949;-4,838475;-4,838475;-22,5021;-22,5021;-22,80291
-15,64912;-17,35625;-23,88506;-31,89467;-22,47334;-9,241426;-13,9674;-26,33052;-25,11369;-25,11369;-4,624681;-4,624681;-22,3613;-22,3613;-22,59772
-15,33809;-17,51023;-24,00611;-31,25197;-22,52518;-9,030416;-13,86177;-26,03974;-25,07222;-25,07222;-4,418829;-4,418829;-22,21407;-22,21407;-22,33694
-14,96211;-17,64941;-24,14714;-30,66838;-22,58162;-8,839622;-13,76248;-25,74536;-25,04495;-25,04495;-4,221005;-4,221005;-22,06168;-22,06168;-22,03292
-14,55243;-17,76931;-24,30778;-30,13939;-22,64239;-8,669554;-13,67;-25,45164;-25,03175;-25,03175;-4,031257;-4,031257;-21,90536;-21,90536;-21,69835
-14,1362;-17,8657;-24,48756;-29,66069;-22,70719;-8,520548;-13,58474;-25,16204;-25,03246;-25,03246;-3,849609;-3,849609;-21,74624;-21,74624;-21,34509
-13,73468;-17,93487;-24,68587;-29,22834;-22,77569;-8,392809;-13,50701;-24,87933;-25,04693;-25,04693;-3,676055;-3,676055;-21,58539;-21,58539;-20,98351
-13,36342;-17,9739;-24,90189;-28,83881;-22,84749;-8,286436;-13,43707;-24,60571;-25,075;-25,075;-3,510571;-3,510571;-21,42378;-21,42378;-20,62222
-13,03315;-17,98092;-25,13454;-28,48901;-22,9222;-8,201447;-13,37508;-24,34283;-25,1165;-25,1165;-3,353121;-3,353121;-21,26232;-21,26232;-20,26808
-12,75101;-17,95528;-25,38237;-28,17621;-22,99935;-8,137785;-13,32117;-24,09196;-25,17121;-25,17121;-3,203655;-3,203655;-21,10178;-21,10178;-19,92637
-12,52157;-17,8976;-25,6435;-27,89805;-23,07844;-8,095328;-13,2754;-23,85405;-25,23894;-25,23894;-3,062114;-3,062114;-20,9429;-20,9429;-19,60107
-12,34761;-17,80971;-25,91546;-27,65247;-23,15893;-8,073884;-13,23777;-23,62975;-25,31944;-25,31944;-2,928435;-2,928435;-20,7863;-20,7863;-19,29509
-12,23066;-17,69447;-26,19511;-27,43765;-23,24025;-8,073181;-13,20822;-23,41952;-25,41243;-25,41243;-2,802549;-2,802549;-20,63254;-20,63254;-19,01054
-12,1714;-17,55554;-26,47847;-27,25202;-23,32176;-8,092856;-13,18666;-23,22367;-25,51759;-25,51759;-2,684388;-2,684388;-20,4821;-20,4821;-18,74889
-12,16982;-17,39707;-26,76063;-27,09421;-23,40281;-8,132429;-13,17292;-23,04236;-25,63455;-25,63455;-2,573879;-2,573879;-20,33541;-20,33541;-18,51112
-12,22527;-17,22344;-27,03567;-26,96302;-23,48268;-8,191267;-13,16679;-22,87568;-25,76286;-25,76286;-2,470948;-2,470948;-20,19282;-20,19282;-18,29792
-12,33637;-17,03902;-27,29666;-26,85738;-23,56064;-8,268549;-13,16803;-22,72362;-25,90201;-25,90201;-2,375525;-2,375525;-20,05463;-20,05463;-18,10969
-12,50079;-16,84797;-27,5358;-26,77636;-23,63593;-8,363204;-13,17629;-22,58612;-26,05138;-26,05138;-2,287543;-2,287543;-19,92112;-19,92112;-17,94667
-12,71483;-16,65412;-27,74475;-26,71914;-23,70778;-8,473855;-13,19122;-22,46311;-26,21024;-26,21024;-2,20693;-2,20693;-19,79249;-19,79249;-17,80901
-12,97288;-16,4609;-27,91513;-26,68498;-23,7754;-8,598728;-13,21238;-22,35444;-26,37771;-26,37771;-2,133624;-2,133624;-19,66893;-19,66893;-17,69673
-13,26656;-16,27129;-28,03928;-26,67321;-23,838;-8,73557;-13,23928;-22,25998;-26,55277;-26,55277;-2,067564;-2,067564;-19,55058;-19,55058;-17,60983
-13,58388;-16,08786;-28,11105;-26,68322;-23,89482;-8,881538;-13,27135;-22,17955;-26,73421;-26,73421;-2,008689;-2,008689;-19,43754;-19,43754;-17,54826
-13,9082;-15,91275;-28,12656;-26,71444;-23,94513;-9,033103;-13,30798;-22,11297;-26,92062;-26,92062;-1,956945;-1,956945;-19,32992;-19,32992;-17,51192
-14,21775;-15,74772;-28,08476;-26,76631;-23,98824;-9,185947;-13,34848;-22,06004;-27,11034;-27,11034;-1,912282;-1,912282;-19,22777;-19,22777;-17,5007
-14,4861;-15,59424;-27,98755;-26,8383;-24,02354;-9,334898;-13,39209;-22,02054;-27,30151;-27,30151;-1,874653;-1,874653;-19,13113;-19,13113;-17,51443
-14,68458;-15,45344;-27,83952;-26,92983;-24,05049;-9,473927;-13,43799;-21,99426;-27,49196;-27,49196;-1,844016;-1,844016;-19,04004;-19,04004;-17,55287
-14,78687;-15,32624;-27,64732;-27,0403;-24,06864;-9,596227;-13,4853;-21,98096;-27,67932;-27,67932;-1,820331;-1,820331;-18,9545;-18,9545;-17,61571
-14,77519;-15,21332;-27,41885;-27,16903;-24,07765;-9,694434;-13,53307;-21,98036;-27,86095;-27,86095;-1,803565;-1,803565;-18,87449;-18,87449;-17,70247
-14,64525;-15,1152;-27,16246;-27,31525;-24,07731;-9,761011;-13,58031;-21,99219;-28,034;-28,034;-1,793688;-1,793688;-18,8;-18,8;-17,81252
-14,40764;-15,03222;-26,88628;-27,47803;-24,06751;-9,788781;-13,62599;-22,01612;-28,1955;-28,1955;-1,790676;-1,790676;-18,731;-18,731;-17,94492
-14,08454;-14,96462;-26,59777;-27,65629;-24,04828;-9,771575;-13,66904;-22,05181;-28,34242;-28,34242;-1,794508;-1,794508;-18,66744;-18,66744;-18,0984
-13,70389;-14,91248;-26,30348;-27,8487;-24,01978;-9,704894;-13,70839;-22,09885;-28,47178;-28,47178;-1,805168;-1,805168;-18,60926;-18,60926;-18,27118
-13,29372;-14,8758;-26,0089;-28,05363;-23,98228;-9,586455;-13,74297;-22,15681;-28,5808;-28,5808;-1,822648;-1,822648;-18,55639;-18,55639;-18,46081
-12,87843;-14,85447;-25,71853;-28,26912;-23,93616;-9,416467;-13,77176;-22,22515;-28,66706;-28,66706;-1,846939;-1,846939;-18,50876;-18,50876;-18,66403
-12,47737;-14,84827;-25,43596;-28,49278;-23,88192;-9,197594;-13,79378;-22,30331;-28,72862;-28,72862;-1,878043;-1,878043;-18,46628;-18,46628;-18,87649
-12,10486;-14,8569;-25,164;-28,72175;-23,82014;-8,934586;-13,80813;-22,39059;-28,76415;-28,76415;-1,915963;-1,915963;-18,42885;-18,42885;-19,09255
-11,77104;-14,87995;-24,90478;-28,9526;-23,75146;-8,633699;-13,81403;-22,48621;-28,77304;-28,77304;-1,960708;-1,960708;-18,39636;-18,39636;-19,30509
-11,48275;-14,91688;-24,65991;-29,18137;-23,67659;-8,302031;-13,81083;-22,58927;-28,75546;-28,75546;-2,012294;-2,012294;-18,3687;-18,3687;-19,50534
-11,24449;-14,96705;-24,43054;-29,40348;-23,59629;-7,946868;-13,79802;-22,69872;-28,71227;-28,71227;-2,070741;-2,070741;-18,34574;-18,34574;-19,683
-11,05907;-15,02967;-24,21751;-29,61389;-23,51133;-7,575217;-13,77529;-22,8134;-28,64505;-28,64505;-2,136073;-2,136073;-18,32734;-18,32734;-19,82657
-10,92808;-15,10379;-24,02139;-29,80712;-23,42249;-7,193448;-13,74249;-22,93193;-28,55593;-28,55593;-2,208325;-2,208325;-18,31334;-18,31334;-19,92407
-10,85229;-15,18832;-23,84253;-29,97756;-23,33058;-6,807117;-13,69964;-23,05279;-28,44747;-28,44747;-2,287532;-2,287532;-18,3036;-18,3036;-19,96421
-10,8317;-15,28193;-23,68115;-30,11975;-23,23635;-6,420913;-13,64699;-23,17426;-28,32249;-28,32249;-2,373738;-2,373738;-18,29792;-18,29792;-19,93779
-10,86566;-15,38313;-23,53733;-30,22874;-23,14057;-6,038676;-13,58491;-23,29445;-28,18397;-28,18397;-2,466993;-2,466993;-18,29613;-18,29613;-19,8391
-10,95272;-15,49018;-23,41109;-30,30054;-23,04396;-5,663477;-13,51398;-23,41129;-28,03487;-28,03487;-2,567355;-2,567355;-18,29801;-18,29801;-19,66689
-11,09038;-15,6011;-23,30234;-30,33249;-22,94722;-5,297724;-13,43488;-23,52254;-27,87807;-27,87807;-2,674885;-2,674885;-18,30336;-18,30336;-19,42456
-11,27471;-15,71369;-23,21099;-30,32352;-22,85099;-4,943252;-13,34842;-23,62587;-27,71627;-27,71627;-2,789655;-2,789655;-18,31195;-18,31195;-19,11952
-11,49975;-15,82551;-23,13688;-30,27426;-22,75589;-4,601439;-13,2555;-23,71888;-27,55193;-27,55193;-2,911743;-2,911743;-18,32352;-18,32352;-18,76196
-11,75672;-15,93392;-23,07981;-30,187;-22,6625;-4,273282;-13,15708;-23,79915;-27,38729;-27,38729;-3,041234;-3,041234;-18,33781;-18,33781;-18,36344
-12,03313;-16,03614;-23,03959;-30,06539;-22,57134;-3,959489;-13,05416;-23,86439;-27,2243;-27,2243;-3,178224;-3,178224;-18,35454;-18,35454;-17,93551
-12,31193;-16,12927;-23,01595;-29,9141;-22,4829;-3,660528;-12,94775;-23,91247;-27,06468;-27,06468;-3,322814;-3,322814;-18,37342;-18,37342;-17,48884
-12,57115;-16,21045;-23,00864;-29,73844;-22,39763;-3,376689;-12,83887;-23,94155;-26,9099;-26,9099;-3,47512;-3,47512;-18,39411;-18,39411;-17,03264
-12,78463;-16,27695;-23,01736;-29,54387;-22,31594;-3,108124;-12,72849;-23,95019;-26,76121;-26,76121;-3,635261;-3,635261;-18,41631;-18,41631;-16,57451
-12,9247;-16,32625;-23,04177;-29,33578;-22,2382;-2,854879;-12,61755;-23,93739;-26,61967;-26,61967;-3,80337;-3,80337;-18,43964;-18,43964;-16,12048
-12,96687;-16,35627;-23,08147;-29,11919;-22,16475;-2,616924;-12,50696;-23,90269;-26,48614;-26,48614;-3,979593;-3,979593;-18,46375;-18,46375;-15,67516
-12,89558;-16,36543;-23,13603;-28,89861;-22,09589;-2,394173;-12,39753;-23,84619;-26,36136;-26,36136;-4,164083;-4,164083;-18,48824;-18,48824;-15,24198
-12,70864;-16,35274;-23,20494;-28,67798;-22,0319;-2,186501;-12,29004;-23,76851;-26,24592;-26,24592;-4,357013;-4,357013;-18,51273;-18,51273;-14,82342
-12,41783;-16,31794;-23,28758;-28,46064;-21,97303;-1,993751;-12,1852;-23,67078;-26,14031;-26,14031;-4,558565;-4,558565;-18,5368;-18,5368;-14,42119
-12,04545;-16,26145;-23,38327;-28,24939;-21,9195;-1,815754;-12,08362;-23,55456;-26,0449;-26,0449;-4,768936;-4,768936;-18,56003;-18,56003;-14,03646
-11,61865;-16,18435;-23,49115;-28,0465;-21,87151;-1,652329;-11,98589;-23,42175;-25,96002;-25,96002;-4,988343;-4,988343;-18,58199;-18,58199;-13,66992
-11,16421;-16,08833;-23,61025;-27,85381;-21,82924;-1,503293;-11,89248;-23,2745;-25,88589;-25,88589;-5,217015;-5,217015;-18,60224;-18,60224;-13,32196
-10,7053;-15,97553;-23,73939;-27,67277;-21,79284;-1,368464;-11,80383;-23,11508;-25,82272;-25,82272;-5,455204;-5,455204;-18,62036;-18,62036;-12,99275
-10,26023;-15,84846;-23,87719;-27,5045;-21,76246;-1,247661;-11,7203;-22,94583;-25,77063;-25,77063;-5,703185;-5,703185;-18,63591;-18,63591;-12,68226
-9,842561;-15,70983;-24,02203;-27,34986;-21,73821;-1,140716;-11,6422;-22,76904;-25,72974;-25,72974;-5,961252;-5,961252;-18,64846;-18,64846;-12,39036
-9,461878;-15,56243;-24,17203;-27,20949;-21,7202;-1,047465;-11,56976;-22,58694;-25,7001;-25,7001;-6,229727;-6,229727;-18,65761;-18,65761;-12,11684
-9,124695;-15,40904;-24,32501;-27,08384;-21,70852;-0,9677569;-11,50317;-22,40157;-25,68177;-25,68177;-6,508955;-6,508955;-18,66296;-18,66296;-11,86142
-8,835281;-15,25231;-24,47846;-26,97324;-21,70325;-0,9014522;-11,44257;-22,21484;-25,67477;-25,67477;-6,799321;-6,799321;-18,66414;-18,66414;-11,62382
-8,596307;-15,09471;-24,62961;-26,87787;-21,70444;-0,8484228;-11,38804;-22,02847;-25,67908;-25,67908;-7,101235;-7,101235;-18,66082;-18,66082;-11,40371
-8,409301;-14,9385;-24,77536;-26,79784;-21,71214;-0,8085549;-11,3396;-21,84398;-25,69471;-25,69471;-7,415149;-7,415149;-18,65268;-18,65268;-11,20077
-8,274947;-14,78571;-24,91239;-26,73315;-21,72639;-0,7817447;-11,29723;-21,66272;-25,7216;-25,7216;-7,741557;-7,741557;-18,63947;-18,63947;-11,0147
-8,193226;-14,6381;-25,03721;-26,68376;-21,74718;-0,7679105;-11,26086;-21,48583;-25,75972;-25,75972;-8,080999;-8,080999;-18,62095;-18,62095;-10,84517
-8,163426;-14,49722;-25,1463;-26,64955;-21,77453;-0,7669734;-11,23038;-21,31432;-25,80899;-25,80899;-8,43407;-8,43407;-18,59696;-18,59696;-10,69191
-8,184033;-14,36437;-25,23623;-26,63035;-21,80841;-0,7788771;-11,20562;-21,14902;-25,86932;-25,86932;-8,801422;-8,801422;-18,56736;-18,56736;-10,55463
-8,252452;-14,24063;-25,30387;-26,62596;-21,84878;-0,8035781;-11,18637;-20,99065;-25,94062;-25,94062;-9,183778;-9,183778;-18,53209;-18,53209;-10,43308
-8,364583;-14,12692;-25,34655;-26,63609;-21,89559;-0,8410443;-11,17235;-20,83978;-26,02275;-26,02275;-9,58193;-9,58193;-18,49113;-18,49113;-10,32702
-8,514177;-14,02395;-25,36228;-26,66043;-21,94873;-0,891262;-11,16327;-20,69689;-26,11556;-26,11556;-9,996767;-9,996767;-18,44452;-18,44452;-10,23623
-8,692006;-13,93228;-25,34985;-26,69859;-22,00811;-0,9542301;-11,15875;-20,56237;-26,21888;-26,21888;-10,42927;-10,42927;-18,39234;-18,39234;-10,16051
-8,884869;-13,85233;-25,30898;-26,75011;-22,07357;-1,029964;-11,15839;-20,4365;-26,33247;-26,33247;-10,88053;-10,88053;-18,33472;-18,33472;-10,0997
-9,074658;-13,78439;-25,24026;-26,81447;-22,14493;-1,118495;-11,16173;-20,31952;-26,45609;-26,45609;-11,35179;-11,35179;-18,27187;-18,27187;-10,05363
-9,237951;-13,72863;-25,14521;-26,89106;-22,22198;-1,219869;-11,16825;-20,21159;-26,58942;-26,58942;-11,84442;-11,84442;-18,20399;-18,20399;-10,02217
-9,346832;-13,68509;-25,02602;-26,97916;-22,30445;-1,33415;-11,17739;-20,11281;-26,7321;-26,7321;-12,35997;-12,35997;-18,13136;-18,13136;-10,00522
-9,371829;-13,65372;-24,88553;-27,07794;-22,39201;-1,461415;-11,18854;-20,02324;-26,88369;-26,88369;-12,90021;-12,90021;-18,05429;-18,05429;-10,00268
-9,28715;-13,63435;-24,72692;-27,18645;-22,48429;-1,601763;-11,20106;-19,9429;-27,0437;-27,0437;-13,46713;-13,46713;-17,97309;-17,97309;-10,01447
-9,076958;-13,62673;-24,55358;-27,30357;-22,58086;-1,755306;-11,21423;-19,87175;-27,21151;-27,21151;-14,06301;-14,06301;-17,88813;-17,88813;-10,04057
-8,739932;-13,63048;-24,36896;-27,42803;-22,68118;-1,92218;-11,22734;-19,80972;-27,38642;-27,38642;-14,69046;-14,69046;-17,79977;-17,79977;-10,08093
-8,289533;-13,64511;-24,17638;-27,55838;-22,78466;-2,102535;-11,23962;-19,75671;-27,56763;-27,56763;-15,35246;-15,35246;-17,7084;-17,7084;-10,13555
-7,749795;-13,67002;-23,97896;-27,69295;-22,89062;-2,296545;-11,2503;-19,71259;-27,75416;-27,75416;-16,05243;-16,05243;-17,6144;-17,6144;-10,20444
-7,149087;-13,70447;-23,77956;-27,8299;-22,99826;-2,504401;-11,25857;-19,67718;-27,94494;-27,94494;-16,79432;-16,79432;-17,51816;-17,51816;-10,28765
-6,514662;-13,7476;-23,58071;-27,96717;-23,10669;-2,726322;-11,26365;-19,65027;-28,13871;-28,13871;-17,5826;-17,5826;-17,42007;-17,42007;-10,38523
-5,869473;-13,79842;-23,38465;-28,10251;-23,2149;-2,962547;-11,26477;-19,63162;-28,33405;-28,33405;-18,4224;-18,4224;-17,32052;-17,32052;-10,49725
-5,231147;-13,85575;-23,1933;-28,2335;-23,32178;-3,21334;-11,26119;-19,62095;-28,52938;-28,52938;-19,31936;-19,31936;-17,21987;-17,21987;-10,62383
-4,612311;-13,9183;-23,00828;-28,3576;-23,42608;-3,478991;-11,25221;-19,61795;-28,72293;-28,72293;-20,27953;-20,27953;-17,1185;-17,1185;-10,76509
-4,021506;-13,9846;-22,83094;-28,47218;-23,52647;-3,759824;-11,2372;-19,62225;-28,91278;-28,91278;-21,30873;-21,30873;-17,01674;-17,01674;-10,92118
-3,464189;-14,05302;-22,66242;-28,57465;-23,62148;-4,056183;-11,21561;-19,63344;-29,09688;-29,09688;-22,4113;-22,4113;-16,91493;-16,91493;-11,09228
