-25,48532;-32,48348;-19,51717;-12,58213;-10,77878;-10,46537;-29,13402;-27,96646;-18,49855;-12,99496;-11,6681;-11,78098;-18,73319;-18,66648;-8,876398;-3,570916;-3,292032;-3,513054;-12,58219;-12,99274;-3,569904;-0,3361836;-0,3487866;-0,5295694;-10,77877;-11,66815;-3,291727;-0,3491935;-0,002118248;-0,02539862;-10,46501;-11,78462;-3,513207;-0,5288684;-0,02570705;-0,001568314
-25,26428;-32,80335;-19,4376;-12,57844;-10,7696;-10,45363;-29,06499;-28,00844;-18,57232;-13,02046;-11,68199;-11,79183;-18,68415;-18,63956;-8,899156;-3,583068;-3,295676;-3,514634;-12,57851;-13,01827;-3,58207;-0,339875;-0,3493126;-0,5295766;-10,76959;-11,68204;-3,295378;-0,3497314;-0,0022503;-0,02545625;-10,45328;-11,79535;-3,514805;-0,5288696;-0,02578026;-0,001655307
-25,054;-33,10682;-19,35777;-12,57479;-10,76044;-10,44191;-28,98876;-28,12448;-18,65219;-13,04597;-11,69595;-11,80273;-18,63545;-18,62062;-8,921844;-3,595235;-3,299343;-3,516232;-12,57486;-13,04381;-3,594251;-0,3435799;-0,3498424;-0,5295849;-10,76043;-11,69599;-3,299051;-0,3502752;-0,0023808;-0,02551337;-10,44158;-11,80615;-3,516422;-0,5288734;-0,02585244;-0,0017423
-24,85401;-33,38835;-19,27793;-12,57118;-10,7513;-10,43023;-28,90643;-28,31283;-18,73738;-13,07149;-11,70996;-11,8137;-18,58726;-18,61041;-8,944451;-3,607416;-3,303032;-3,517846;-12,57124;-13,06936;-3,606447;-0,3473014;-0,3503782;-0,5295975;-10,75129;-11,71;-3,302746;-0,3508223;-0,00251182;-0,02557049;-10,42991;-11,817;-3,518055;-0,5288806;-0,02592358;-0,001828259
-24,66384;-33,64198;-19,19828;-12,56759;-10,74217;-10,41857;-28,81907;-28,57032;-18,82697;-13,09703;-11,72402;-11,82472;-18,53973;-18,60944;-8,966959;-3,619611;-3,306742;-3,519478;-12,56766;-13,09493;-3,618655;-0,3510369;-0,3509194;-0,5296102;-10,74216;-11,72406;-3,306462;-0,351376;-0,002642324;-0,02562604;-10,41826;-11,82791;-3,519704;-0,5288905;-0,02599316;-0,001912148
-24,48308;-33,86158;-19,11901;-12,56404;-10,73306;-10,40694;-28,72775;-28,89179;-18,92;-13,12259;-11,73814;-11,83581;-18,49301;-18,61808;-8,989352;-3,63182;-3,310475;-3,521128;-12,56411;-13,12052;-3,630879;-0,3547869;-0,3514655;-0,5296278;-10,73305;-11,73818;-3,310201;-0,351934;-0,00277283;-0,02568161;-10,40664;-11,83888;-3,521371;-0,5289031;-0,02606274;-0,001996038
-24,31135;-34,04133;-19,0403;-12,56052;-10,72397;-10,39533;-28,63352;-29,269;-19,01538;-13,14816;-11,75232;-11,84695;-18,44722;-18,6365;-9,011618;-3,644043;-3,314231;-3,522793;-12,56059;-13,14611;-3,643115;-0,3585521;-0,3520164;-0,5296471;-10,72396;-11,75236;-3,313961;-0,3524963;-0,002903338;-0,02573509;-10,39505;-11,84991;-3,523055;-0,528918;-0,02613025;-0,002077856
-24,14829;-34,17609;-18,96232;-12,55703;-10,71489;-10,38375;-28,53736;-29,68925;-19,11196;-13,17374;-11,76655;-11,85814;-18,40251;-18,66471;-9,033742;-3,656279;-3,318007;-3,524477;-12,5571;-13,17173;-3,655365;-0,3623318;-0,3525728;-0,5296685;-10,71488;-11,76659;-3,317744;-0,353063;-0,003033848;-0,02578857;-10,38349;-11,861;-3,524755;-0,5289356;-0,02619724;-0,002158122
-23,99357;-34,26194;-18,88523;-12,55356;-10,70583;-10,37221;-28,44023;-30,13367;-19,20851;-13,19933;-11,78084;-11,8694;-18,35899;-18,70255;-9,055711;-3,668527;-3,321805;-3,526176;-12,55363;-13,19735;-3,667628;-0,3661273;-0,3531347;-0,5296916;-10,70582;-11,78088;-3,321548;-0,3536356;-0,003163842;-0,02584154;-10,37195;-11,87214;-3,526471;-0,5289565;-0,02626215;-0,002236836
-23,8469;-34,29659;-18,80916;-12,55013;-10,69679;-10,36068;-28,34299;-30,57571;-19,30376;-13,22493;-11,79518;-11,88071;-18,31675;-18,7497;-9,077515;-3,680789;-3,325626;-3,527894;-12,5502;-13,22299;-3,679905;-0,3699357;-0,3537008;-0,529718;-10,69678;-11,79522;-3,325374;-0,3542126;-0,003294355;-0,02589294;-10,36045;-11,88335;-3,528203;-0,5289791;-0,0263281;-0,002316585
-23,70798;-34,27963;-18,73425;-12,54671;-10,68776;-10,34919;-28,24646;-30,98083;-19,39641;-13,25055;-11,80958;-11,89209;-18,27591;-18,80566;-9,099139;-3,693065;-3,329468;-3,529628;-12,54679;-13,24863;-3,692193;-0,3737593;-0,354273;-0,5297472;-10,68775;-11,80962;-3,329223;-0,3547945;-0,003423317;-0,02594487;-10,34896;-11,89461;-3,529953;-0,5290044;-0,02639145;-0,002392193
-23,57657;-34,21262;-18,66061;-12,54333;-10,67875;-10,33772;-28,15137;-31,3091;-19,48517;-13,27618;-11,82404;-11,90352;-18,23654;-18,86978;-9,120575;-3,705352;-3,333332;-3,531381;-12,5434;-13,27429;-3,704494;-0,3775971;-0,3548495;-0,529778;-10,67874;-11,82407;-3,333091;-0,3553813;-0,003553835;-0,02599524;-10,33751;-11,90594;-3,531719;-0,5290335;-0,02645377;-0,002468837
-23,45241;-34,09883;-18,58836;-12,53996;-10,66976;-10,32628;-28,0584;-31,52217;-19,56876;-13,30181;-11,83855;-11,91501;-18,19874;-18,94123;-9,141814;-3,717652;-3,337216;-3,533149;-12,54004;-13,29996;-3,716809;-0,381449;-0,3554314;-0,529811;-10,66975;-11,83858;-3,336982;-0,3559729;-0,003682801;-0,02604561;-10,32608;-11,91732;-3,533502;-0,5290649;-0,02651556;-0,00254341
-23,33529;-33,94298;-18,51758;-12,53662;-10,66078;-10,31486;-27,96814;-31,59361;-19,64599;-13,32746;-11,85312;-11,92656;-18,16258;-19,01905;-9,162845;-3,729964;-3,341123;-3,534934;-12,5367;-13,32564;-3,729136;-0,3853155;-0,3560188;-0,5298468;-10,66077;-11,85315;-3,340894;-0,356569;-0,003812287;-0,0260939;-10,31468;-11,92876;-3,535302;-0,5290985;-0,0265758;-0,002615912
-23,225;-33,75066;-18,44837;-12,53331;-10,65182;-10,30348;-27,88115;-31,51804;-19,71576;-13,35312;-11,86774;-11,93816;-18,12811;-19,10211;-9,183662;-3,742287;-3,345051;-3,536736;-12,53338;-13,35133;-3,741472;-0,3891957;-0,3566105;-0,5298854;-10,65181;-11,86778;-3,344828;-0,3571688;-0,003941774;-0,02614219;-10,3033;-11,94026;-3,537117;-0,5291348;-0,026635;-0,002689451
-23,12134;-33,52793;-18,3808;-12,53001;-10,64287;-10,29211;-27,79788;-31,31316;-19,77713;-13,37879;-11,88242;-11,94983;-18,0954;-19,18913;-9,204257;-3,754624;-3,349;-3,538555;-12,53009;-13,37702;-3,753823;-0,3930901;-0,3572077;-0,5299255;-10,64286;-11,88246;-3,348784;-0,3577752;-0,004070228;-0,02618997;-10,29195;-11,95182;-3,53895;-0,5291739;-0,02669317;-0,002759883
-23,02413;-33,28083;-18,31495;-12,52673;-10,63394;-10,28078;-27,71877;-31,01316;-19,82933;-13,40446;-11,89716;-11,96155;-18,06449;-19,27872;-9,224624;-3,766972;-3,352971;-3,540391;-12,52681;-13,40273;-3,766184;-0,3969988;-0,3578097;-0,5299679;-10,63393;-11,89719;-3,352759;-0,3583848;-0,004200237;-0,02623722;-10,28063;-11,96344;-3,540798;-0,5292146;-0,02674977;-0,002830315
-22,9332;-33,01511;-18,25088;-12,52347;-10,62503;-10,26947;-27,64417;-30,6582;-19,87178;-13,43014;-11,91195;-11,97334;-18,03544;-19,36937;-9,244761;-3,779331;-3,356963;-3,542243;-12,52355;-13,42844;-3,778556;-0,4009205;-0,3584167;-0,5300136;-10,62502;-11,91198;-3,356757;-0,3589994;-0,004329212;-0,02628292;-10,26933;-11,97512;-3,542665;-0,5292586;-0,0268069;-0,002897641
-22,84839;-32,73596;-18,18864;-12,52022;-10,61613;-10,25819;-27,57439;-30,28555;-19,90415;-13,45583;-11,9268;-11,98518;-18,00827;-19,45949;-9,26466;-3,791701;-3,360975;-3,544114;-12,52031;-13,45416;-3,790941;-0,4048565;-0,3590291;-0,5300604;-10,61612;-11,92683;-3,360774;-0,3596199;-0,00445819;-0,02632862;-10,25806;-11,98686;-3,544545;-0,5293053;-0,02686091;-0,002966003
-22,76955;-32,44794;-18,12829;-12,51699;-10,60725;-10,24693;-27,50971;-29,9252;-19,92635;-13,48153;-11,94171;-11,99708;-17,98301;-19,54746;-9,284322;-3,804083;-3,36501;-3,545999;-12,51708;-13,47989;-3,803336;-0,4088062;-0,3596458;-0,530111;-10,60724;-11,94173;-3,364815;-0,3602437;-0,004586651;-0,02637328;-10,24681;-11,99866;-3,546442;-0,5293538;-0,02691595;-0,003032294
-22,69656;-32,15491;-18,06987;-12,51378;-10,59838;-10,2357;-27,45036;-29,59898;-19,93853;-13,50724;-11,95667;-12,00904;-17,95969;-19,63163;-9,303743;-3,816476;-3,369064;-3,547903;-12,51387;-13,50562;-3,815742;-0,4127692;-0,3602685;-0,5301627;-10,59837;-11,95669;-3,368875;-0,360873;-0,004715114;-0,0264169;-10,23559;-12,01052;-3,548357;-0,5294055;-0,02696893;-0,00309755
-22,62927;-31,8601;-18,01341;-12,51058;-10,58953;-10,22449;-27,3965;-29,32182;-19,94107;-13,53295;-11,97169;-12,02106;-17,93833;-19,71044;-9,322923;-3,828878;-3,37314;-3,549822;-12,51067;-13,53136;-3,828159;-0,4167459;-0,3608962;-0,530216;-10,58952;-11,97171;-3,372956;-0,3615066;-0,004844097;-0,02646052;-10,2244;-12,02244;-3,550287;-0,5294594;-0,02702034;-0,003160216
-22,56756;-31,56611;-17,95895;-12,5074;-10,58069;-10,21331;-27,34831;-29,10332;-19,93458;-13,55866;-11,98676;-12,03314;-17,91892;-19,78239;-9,341866;-3,841293;-3,377237;-3,551759;-12,50749;-13,55711;-3,840586;-0,4207363;-0,3615282;-0,5302727;-10,58068;-11,98678;-3,377058;-0,3621451;-0,004971528;-0,0265031;-10,21323;-12,03441;-3,552233;-0,5295161;-0,02707176;-0,003222365
-22,51133;-31,27504;-17,90652;-12,50422;-10,57186;-10,20215;-27,30589;-28,9494;-19,91986;-13,58439;-12,00189;-12,04527;-17,90149;-19,84619;-9,360568;-3,853716;-3,381355;-3,553711;-12,50432;-13,58286;-3,853024;-0,4247395;-0,3621651;-0,5303316;-10,57185;-12,00191;-3,381181;-0,362788;-0,005100515;-0,02654568;-10,20208;-12,04645;-3,554195;-0,529575;-0,02712161;-0,003284515
-22,46046;-30,98851;-17,85614;-12,50106;-10,56306;-10,19102;-27,26933;-28,86343;-19,89789;-13,61011;-12,01708;-12,05747;-17,88603;-19,90073;-9,379037;-3,866151;-3,385494;-3,555681;-12,50115;-13,60862;-3,865472;-0,4287565;-0,3628063;-0,5303927;-10,56305;-12,0171;-3,385325;-0,3634357;-0,005227432;-0,02658723;-10,19096;-12,05855;-3,556174;-0,5296366;-0,02717043;-0,003344593
-22,41486;-30,70777;-17,80782;-12,49791;-10,55426;-10,17992;-27,2387;-28,84703;-19,86973;-13,63585;-12,03232;-12,06973;-17,87254;-19,94518;-9,397273;-3,878597;-3,389653;-3,557666;-12,498;-13,63438;-3,877928;-0,4327862;-0,3634541;-0,530456;-10,55425;-12,03234;-3,389489;-0,3640879;-0,005356941;-0,02662669;-10,17987;-12,07071;-3,558169;-0,5297005;-0,02721769;-0,003404154
-22,37442;-30,43377;-17,76159;-12,49477;-10,54548;-10,16884;-27,21404;-28,90051;-19,83658;-13,66158;-12,04762;-12,08204;-17,861;-19,97902;-9,415282;-3,891049;-3,393832;-3,559669;-12,49486;-13,66015;-3,890397;-0,4368303;-0,3641057;-0,5305215;-10,54547;-12,04764;-3,393673;-0,364745;-0,005483861;-0,02666668;-10,1688;-12,08293;-3,560181;-0,5297676;-0,02726651;-0,003461126
-22,33906;-30,16719;-17,71745;-12,49164;-10,53671;-10,15778;-27,19534;-29,02306;-19,79966;-13,68733;-12,06297;-12,09442;-17,85139;-20,00207;-9,433068;-3,903512;-3,398033;-3,561689;-12,49173;-13,68592;-3,902874;-0,4408867;-0,3647617;-0,5305886;-10,53671;-12,06299;-3,39788;-0,3654059;-0,005612337;-0,02670511;-10,15775;-12,09521;-3,562209;-0,5298369;-0,02731117;-0,003518098
-22,30869;-29,90853;-17,67542;-12,48851;-10,52796;-10,14675;-27,18259;-29,21263;-19,7602;-13,71307;-12,07839;-12,10686;-17,8437;-20,01447;-9,450641;-3,915986;-3,402254;-3,563725;-12,48861;-13,7117;-3,915361;-0,4449553;-0,3654242;-0,5306585;-10,52796;-12,0784;-3,402105;-0,3660722;-0,005740298;-0,02674354;-10,14673;-12,10755;-3,564254;-0,5299079;-0,02735583;-0,003574034
-22,28324;-29,6581;-17,6355;-12,48539;-10,51923;-10,13574;-27,17578;-29,46558;-19,71945;-13,73882;-12,09385;-12,11935;-17,83791;-20,0167;-9,468004;-3,92847;-3,406495;-3,565775;-12,48549;-13,73747;-3,927856;-0,4490389;-0,36609;-0,5307301;-10,51922;-12,09387;-3,406352;-0,3667429;-0,00586826;-0,02678093;-10,13573;-12,11996;-3,566312;-0,5299816;-0,0274005;-0,003627382
-22,26261;-29,4161;-17,59768;-12,48227;-10,5105;-10,12476;-27,17483;-29,77607;-19,67858;-13,76457;-12,10938;-12,13191;-17,83397;-20,00954;-9,485168;-3,940963;-3,410757;-3,567845;-12,48237;-13,76326;-3,940361;-0,4531336;-0,3667629;-0,5308055;-10,51049;-12,10939;-3,410619;-0,3674196;-0,005996224;-0,02681832;-10,12476;-12,13242;-3,568388;-0,5300575;-0,02744205;-0,003681247
-22,24675;-29,18264;-17,56198;-12,47916;-10,50179;-10,1138;-27,17967;-30,13507;-19,63873;-13,79033;-12,12496;-12,14452;-17,83187;-19,99405;-9,502142;-3,953464;-3,41504;-3,56993;-12,47927;-13,78904;-3,952875;-0,4572407;-0,367438;-0,5308819;-10,50179;-12,12497;-3,414906;-0,3680991;-0,006124708;-0,02685416;-10,11381;-12,14494;-3,570479;-0,5301357;-0,02748464;-0,003733041
-22,23558;-28,95773;-17,52839;-12,47606;-10,4931;-10,10287;-27,19021;-30,52918;-19,60096;-13,81608;-12,1406;-12,1572;-17,83154;-19,97147;-9,518935;-3,965973;-3,419342;-3,57203;-12,47616;-13,81483;-3,965397;-0,4613617;-0,3681196;-0,5309607;-10,49309;-12,14061;-3,419214;-0,3687834;-0,006252676;-0,02689051;-10,10289;-12,15753;-3,572587;-0,5302172;-0,02752618;-0,003783799
-22,22903;-28,74135;-17,4969;-12,47296;-10,48442;-10,09196;-27,20632;-30,93927;-19,56623;-13,84185;-12,15629;-12,16994;-17,83297;-19,94323;-9,535557;-3,97849;-3,423665;-3,574148;-12,47306;-13,84061;-3,977928;-0,4654951;-0,3688056;-0,5310426;-10,48441;-12,15631;-3,423542;-0,3694727;-0,006379609;-0,02692375;-10,09199;-12,17018;-3,574712;-0,5302997;-0,02756566;-0,003833004
-22,22704;-28,53341;-17,46751;-12,46985;-10,47575;-10,08107;-27,22787;-31,3396;-19,5354;-13,86761;-12,17204;-12,18273;-17,83609;-19,91083;-9,552019;-3,991019;-3,428008;-3,576284;-12,46996;-13,8664;-3,990468;-0,4696409;-0,3694954;-0,5311252;-10,47574;-12,17206;-3,42789;-0,3701664;-0,006507063;-0,0269575;-10,08111;-12,18288;-3,576852;-0,5303872;-0,02760565;-0,00388221
-22,22954;-28,3338;-17,4402;-12,46675;-10,46709;-10,07021;-27,2547;-31,69832;-19,50927;-13,89337;-12,18785;-12,19559;-17,84085;-19,87585;-9,568332;-4,003553;-3,432371;-3,578434;-12,46686;-13,8922;-4,003016;-0,4737989;-0,3701918;-0,5312111;-10,46708;-12,18786;-3,432257;-0,3708645;-0,006635555;-0,0269923;-10,07026;-12,19565;-3,579007;-0,5304742;-0,02764252;-0,003929343
-22,23647;-28,14239;-17,41497;-12,46365;-10,45845;-10,05937;-27,28663;-31,98059;-19,4885;-13,91914;-12,20372;-12,20851;-17,8472;-19,83982;-9,584511;-4,016095;-3,436755;-3,5806;-12,46376;-13,91799;-4,015572;-0,4779694;-0,370892;-0,5312986;-10,45844;-12,20373;-3,436645;-0,3715674;-0,006763012;-0,02702346;-10,05943;-12,20849;-3,58118;-0,5305655;-0,0276794;-0,003976477
-22,24777;-27,95903;-17,39181;-12,46055;-10,44982;-10,04856;-27,32345;-32,15504;-19,47367;-13,9449;-12,21964;-12,22149;-17,85508;-19,80426;-9,600563;-4,028648;-3,441157;-3,582784;-12,46066;-13,94378;-4,028135;-0,4821528;-0,371596;-0,5313894;-10,44981;-12,21965;-3,441053;-0,3722753;-0,006890471;-0,02705721;-10,04863;-12,22138;-3,583368;-0,5306569;-0,02771783;-0,004020504
-22,26338;-27,78357;-17,37069;-12,45745;-10,4412;-10,03777;-27,36493;-32,2021;-19,46524;-13,97067;-12,23562;-12,23453;-17,86442;-19,77058;-9,616508;-4,041207;-3,44558;-3,584982;-12,45756;-13,96958;-4,040706;-0,4863487;-0,3723077;-0,5314813;-10,44119;-12,23563;-3,44548;-0,3729876;-0,007017414;-0,02708889;-10,03784;-12,23433;-3,585573;-0,5307521;-0,02775263;-0,00406453
-22,28324;-27,61582;-17,35161;-12,45434;-10,4326;-10,027;-27,41082;-32,1204;-19,46359;-13,99644;-12,25166;-12,24763;-17,87515;-19,7401;-9,632351;-4,053775;-3,450024;-3,5872;-12,45445;-13,99537;-4,053286;-0,4905564;-0,3730216;-0,531576;-10,43259;-12,25166;-3,449929;-0,3737026;-0,007144876;-0,02711953;-10,02709;-12,24735;-3,587793;-0,5308506;-0,02778639;-0,004107521
-22,30729;-27,45563;-17,33455;-12,45124;-10,42401;-10,01626;-27,46084;-31,92719;-19,469;-14,02221;-12,26775;-12,26079;-17,88721;-19,71398;-9,648112;-4,06635;-3,454485;-3,589432;-12,45135;-14,02117;-4,065872;-0,4947749;-0,3737415;-0,5316718;-10,424;-12,26775;-3,454396;-0,3744236;-0,00727286;-0,02714862;-10,01635;-12,26043;-3,59003;-0,5309502;-0,02782015;-0,004149994
-22,33546;-27,30281;-17,31948;-12,44812;-10,41543;-10,00554;-27,5147;-31,6526;-19,48167;-14,04798;-12,2839;-12,27402;-17,90051;-19,69327;-9,6638;-4,078931;-3,458968;-3,59168;-12,44824;-14,04697;-4,078467;-0,4990076;-0,3744652;-0,5317703;-10,41542;-12,2839;-3,458884;-0,3751496;-0,00740188;-0,02717822;-10,00564;-12,27357;-3,592282;-0,5310526;-0,02785287;-0,004191432
-22,3677;-27,15721;-17,30639;-12,44501;-10,40687;-9,99484;-27,57204;-31,33127;-19,50167;-14,07375;-12,30011;-12,2873;-17,91498;-19,67885;-9,679431;-4,091521;-3,463472;-3,593946;-12,44512;-14,07276;-4,091067;-0,5032505;-0,3751955;-0,5318716;-10,40686;-12,30011;-3,46339;-0,375881;-0,007528831;-0,02720782;-9,994948;-12,28677;-3,594549;-0,5311571;-0,02788559;-0,004230797
-22,40393;-27,01865;-17,29525;-12,44188;-10,39831;-9,984164;-27,63253;-30,99555;-19,52901;-14,09952;-12,31637;-12,30065;-17,93053;-19,67143;-9,695018;-4,104117;-3,467993;-3,596225;-12,442;-14,09856;-4,103675;-0,5075065;-0,3759286;-0,531975;-10,3983;-12,31637;-3,467917;-0,3766152;-0,007655783;-0,02723639;-9,984282;-12,30004;-3,596833;-0,5312639;-0,02791624;-0,004269127
-22,4441;-26,88698;-17,28604;-12,43875;-10,38977;-9,973512;-27,69576;-30,67184;-19,56362;-14,12529;-12,33269;-12,31406;-17,94708;-19,6716;-9,710574;-4,116721;-3,472535;-3,598523;-12,43887;-14,12435;-4,116291;-0,5117745;-0,3766671;-0,5320796;-10,38976;-12,3327;-3,472462;-0,3773543;-0,007783255;-0,02726391;-9,973638;-12,31337;-3,599133;-0,531374;-0,02794584;-0,004307458
-22,48813;-26,76203;-17,27874;-12,43562;-10,38124;-9,962882;-27,76132;-30,37989;-19,60532;-14,15105;-12,34907;-12,32753;-17,96453;-19,67975;-9,726113;-4,129331;-3,477097;-3,600836;-12,43574;-14,15015;-4,128911;-0,5160528;-0,37741;-0,5321875;-10,38124;-12,34908;-3,47703;-0,3780978;-0,007912284;-0,02729092;-9,963016;-12,32676;-3,601449;-0,5314851;-0,02797493;-0,004343716
