-21,66048;-17,13019;-14,66563;-13,33305;-12,82189;-13,03116;-8,617629;-6,381497;-5,353273;-5,144773;-6,981823;-2,957123;-1,506552;-1,219032;-1,493004;-2,995972;-0,3220552;-0,003978549;-0,2475221;-0,7315958;-1,31419;-0,4432078;-0,6701081;-0,9813418;-1,450306;-6,518866;-5,503222;-5,056941;-4,781823;-4,524936
-21,64926;-17,12028;-14,6577;-13,32799;-12,82125;-13,02033;-8,608648;-6,375335;-5,350484;-5,146322;-6,971932;-2,950801;-1,504153;-1,219657;-1,496236;-2,988983;-0,3201798;-0,004387744;-0,2490159;-0,7329617;-1,311108;-0,4430373;-0,6702116;-0,9815661;-1,45171;-6,516957;-5,50099;-5,054428;-4,778344;-4,532146
-21,63806;-17,11039;-14,64979;-13,32296;-12,82064;-13,00952;-8,599684;-6,369185;-5,34771;-5,147888;-6,962058;-2,944495;-1,501764;-1,220285;-1,499478;-2,982007;-0,3183139;-0,004798513;-0,2505116;-0,7343374;-1,308038;-0,4428701;-0,6703156;-0,9817928;-1,453052;-6,515061;-5,498766;-5,051927;-4,774884;-4,539278
-21,62687;-17,10052;-14,6419;-13,31794;-12,82006;-12,99873;-8,590736;-6,36305;-5,344952;-5,149472;-6,952202;-2,938206;-1,499386;-1,220921;-1,502728;-2,975048;-0,316457;-0,005210855;-0,2520053;-0,7357212;-1,304979;-0,442705;-0,6704218;-0,9820206;-1,454337;-6,513177;-5,496553;-5,049435;-4,771445;-4,546305
-21,61569;-17,09066;-14,63402;-13,31294;-12,81951;-12,98795;-8,581808;-6,356931;-5,342209;-5,151075;-6,942364;-2,931936;-1,497021;-1,221563;-1,50599;-2,968105;-0,3146096;-0,005624771;-0,2535004;-0,7371137;-1,301935;-0,4425437;-0,6705292;-0,9822513;-1,455565;-6,511305;-5,494352;-5,046957;-4,768027;-4,553202
-21,60454;-17,08082;-14,62617;-13,30797;-12,81898;-12,97718;-8,572895;-6,350826;-5,339483;-5,152695;-6,932544;-2,925683;-1,494664;-1,222212;-1,509262;-2,961176;-0,3127718;-0,006041297;-0,2549957;-0,738517;-1,298902;-0,4423857;-0,6706399;-0,9824855;-1,456738;-6,509447;-5,492162;-5,044487;-4,76463;-4,559943
-21,5934;-17,07099;-14,61833;-13,30301;-12,81848;-12,96644;-8,564;-6,344734;-5,336772;-5,154334;-6,922741;-2,919445;-1,492319;-1,222868;-1,512544;-2,954264;-0,3109434;-0,006459397;-0,2564897;-0,7399291;-1,29588;-0,4422289;-0,6707507;-0,9827209;-1,457853;-6,5076;-5,489981;-5,042027;-4,761251;-4,566503
-21,58227;-17,06118;-14,61051;-13,29807;-12,81802;-12,9557;-8,555122;-6,338656;-5,334077;-5,155989;-6,912955;-2,913225;-1,489984;-1,223528;-1,515835;-2,947368;-0,309124;-0,006879072;-0,2579834;-0,7413494;-1,29287;-0,4420763;-0,6708631;-0,982958;-1,458915;-6,505765;-5,487809;-5,039579;-4,757894;-4,572858
-21,57117;-17,05139;-14,6027;-13,29315;-12,81758;-12,94499;-8,546262;-6,332594;-5,331397;-5,157664;-6,903188;-2,907022;-1,48766;-1,224196;-1,519136;-2,940487;-0,3073125;-0,007299803;-0,2594779;-0,7427811;-1,289873;-0,4419254;-0,6709772;-0,983198;-1,459923;-6,503944;-5,485649;-5,037142;-4,754557;-4,578988
-21,56008;-17,04161;-14,59491;-13,28825;-12,81717;-12,93428;-8,537418;-6,326546;-5,328734;-5,159356;-6,893437;-2,900836;-1,485348;-1,224869;-1,52245;-2,933622;-0,3055111;-0,007723146;-0,2609727;-0,7442232;-1,286889;-0,44178;-0,6710935;-0,9834409;-1,460878;-6,502134;-5,483498;-5,034714;-4,751239;-4,584869
-21,549;-17,03185;-14,58714;-13,28337;-12,81678;-12,9236;-8,528591;-6,32051;-5,326086;-5,161066;-6,883703;-2,894666;-1,483045;-1,225549;-1,525771;-2,926772;-0,3037186;-0,008147027;-0,2624672;-0,7456746;-1,283914;-0,4416351;-0,6712104;-0,9836856;-1,461779;-6,500336;-5,481359;-5,032297;-4,747941;-4,590479
-21,53794;-17,02211;-14,57939;-13,27851;-12,81643;-12,91292;-8,519781;-6,31449;-5,323453;-5,162795;-6,873987;-2,888514;-1,480752;-1,226233;-1,529102;-2,919938;-0,3019339;-0,008573521;-0,2639609;-0,747137;-1,280952;-0,4414924;-0,671329;-0,9839309;-1,46263;-6,498551;-5,479228;-5,02989;-4,744662;-4,595798
-21,52689;-17,01238;-14,57166;-13,27367;-12,8161;-12,90227;-8,510988;-6,308484;-5,320836;-5,164541;-6,864288;-2,882378;-1,478472;-1,226926;-1,532444;-2,913119;-0,3001582;-0,00900159;-0,2654554;-0,7486097;-1,278003;-0,441354;-0,6714498;-0,9841808;-1,46343;-6,496777;-5,477107;-5,027493;-4,741403;-4,600811
-21,51586;-17,00267;-14,56394;-13,26885;-12,81581;-12,89162;-8,502211;-6,302492;-5,318235;-5,166306;-6,854604;-2,876258;-1,4762;-1,227624;-1,535796;-2,906317;-0,2983926;-0,009431753;-0,2669496;-0,750094;-1,275064;-0,4412173;-0,6715712;-0,9844307;-1,46418;-6,495017;-5,474997;-5,025106;-4,738163;-4,605494
-21,50485;-16,99298;-14,55624;-13,26405;-12,81554;-12,881;-8,493451;-6,296514;-5,31565;-5,168088;-6,844939;-2,870155;-1,47394;-1,228327;-1,539158;-2,89953;-0,2966353;-0,009862456;-0,268443;-0,7515881;-1,272138;-0,4410838;-0,6716942;-0,9846835;-1,464882;-6,493267;-5,472897;-5,022729;-4,734944;-4,609835
-21,49385;-16,9833;-14,54855;-13,25927;-12,8153;-12,87038;-8,484707;-6,290549;-5,313079;-5,169888;-6,835289;-2,864069;-1,47169;-1,229037;-1,542529;-2,892757;-0,2948858;-0,0102937;-0,2699366;-0,7530938;-1,269222;-0,4409526;-0,6718184;-0,9849381;-1,465535;-6,491529;-5,470807;-5,020363;-4,731742;-4,613815
-21,48287;-16,97363;-14,54088;-13,2545;-12,81509;-12,85979;-8,475981;-6,2846;-5,310526;-5,171707;-6,825657;-2,858;-1,46945;-1,229753;-1,545911;-2,886001;-0,2931458;-0,01072704;-0,2714305;-0,754611;-1,26632;-0,440824;-0,6719437;-0,985195;-1,466141;-6,489804;-5,468725;-5,018006;-4,72856;-4,617422
-21,4719;-16,96398;-14,53323;-13,24976;-12,8149;-12,8492;-8,46727;-6,278665;-5,307986;-5,173544;-6,816042;-2,851946;-1,467221;-1,230474;-1,549302;-2,879261;-0,2914142;-0,01116402;-0,2729236;-0,7561398;-1,263428;-0,4406977;-0,6720707;-0,9854536;-1,466702;-6,48809;-5,466656;-5,015659;-4,725397;-4,62064
-21,46095;-16,95435;-14,5256;-13,24504;-12,81475;-12,83863;-8,458575;-6,272743;-5,305461;-5,175398;-6,806442;-2,845909;-1,465001;-1,231201;-1,552703;-2,872534;-0,2896915;-0,01160051;-0,2744175;-0,7576791;-1,260547;-0,4405746;-0,6721988;-0,9857146;-1,467216;-6,486388;-5,464593;-5,013322;-4,722253;-4,623459
-21,45001;-16,94473;-14,51798;-13,24033;-12,81462;-12,82808;-8,449896;-6,266834;-5,302954;-5,17727;-6,796859;-2,839887;-1,462792;-1,231935;-1,556114;-2,865824;-0,2879761;-0,01203807;-0,2759095;-0,7592304;-1,257678;-0,4404526;-0,6723275;-0,9859767;-1,467687;-6,484697;-5,462543;-5,010995;-4,719127;-4,625868
-21,43908;-16,93513;-14,51038;-13,23565;-12,81453;-12,81754;-8,441234;-6,260941;-5,300461;-5,179163;-6,787293;-2,833883;-1,460593;-1,232674;-1,559535;-2,859128;-0,2862707;-0,01247719;-0,2774028;-0,760794;-1,25482;-0,4403344;-0,6724589;-0,9862418;-1,468113;-6,483019;-5,460501;-5,008677;-4,716021;-4,627859
-21,42817;-16,92555;-14,5028;-13,23098;-12,81446;-12,80701;-8,432588;-6,255062;-5,297985;-5,181071;-6,777744;-2,827894;-1,458405;-1,233418;-1,562966;-2,852449;-0,2845726;-0,01291894;-0,2788958;-0,7623702;-1,251975;-0,4402184;-0,6725904;-0,986508;-1,468497;-6,481352;-5,458469;-5,00637;-4,712932;-4,629421
-21,41728;-16,91597;-14,49523;-13,22633;-12,81442;-12,7965;-8,423958;-6,249195;-5,295523;-5,182999;-6,768209;-2,821922;-1,456226;-1,234169;-1,566406;-2,845785;-0,2828833;-0,0133607;-0,2803881;-0,7639575;-1,24914;-0,440104;-0,6727229;-0,9867765;-1,468838;-6,479696;-5,456447;-5,00407;-4,709862;-4,630548
-21,4064;-16,90642;-14,48768;-13,2217;-12,81441;-12,78601;-8,415343;-6,243343;-5,293077;-5,184944;-6,758691;-2,815965;-1,454057;-1,234924;-1,569855;-2,839136;-0,2812014;-0,01380404;-0,2818789;-0,7655569;-1,246315;-0,4399929;-0,6728572;-0,9870456;-1,469138;-6,478053;-5,454433;-5,001781;-4,70681;-4,631237
-21,39554;-16,89688;-14,48014;-13,2171;-12,81442;-12,77552;-8,406746;-6,237505;-5,290645;-5,186907;-6,749191;-2,810026;-1,451899;-1,235687;-1,573316;-2,832502;-0,2795283;-0,01424896;-0,2833717;-0,7671685;-1,243503;-0,4398829;-0,672992;-0,9873177;-1,469399;-6,476421;-5,45243;-4,999503;-4,703777;-4,63148
-21,38469;-16,88735;-14,47262;-13,21251;-12,81447;-12,76505;-8,398163;-6,231681;-5,28823;-5,18889;-6,739706;-2,804102;-1,449749;-1,236455;-1,576787;-2,825884;-0,2778646;-0,01469494;-0,2848636;-0,768794;-1,240703;-0,4397756;-0,6731291;-0,9875914;-1,469619;-6,4748;-5,450438;-4,997233;-4,700761;-4,631279
-21,37385;-16,87784;-14,46512;-13,20794;-12,81454;-12,7546;-8,389595;-6,225871;-5,28583;-5,19089;-6,730236;-2,798193;-1,447611;-1,237228;-1,580265;-2,819281;-0,2762071;-0,01514251;-0,2863553;-0,77043;-1,237912;-0,4396705;-0,6732662;-0,987867;-1,469801;-6,47319;-5,448453;-4,994972;-4,697763;-4,63063
-21,36303;-16,86834;-14,45763;-13,20338;-12,81464;-12,74416;-8,381044;-6,220074;-5,283445;-5,192907;-6,720783;-2,792301;-1,445481;-1,238007;-1,583754;-2,812692;-0,2745585;-0,01559164;-0,2878456;-0,7720804;-1,235133;-0,4395681;-0,6734037;-0,9881425;-1,469946;-6,471592;-5,446476;-4,992721;-4,694783;-4,629533
-21,35222;-16,85886;-14,45016;-13,19885;-12,81477;-12,73373;-8,372509;-6,214293;-5,281075;-5,194944;-6,711345;-2,786426;-1,443362;-1,238792;-1,587252;-2,80612;-0,2729177;-0,01604081;-0,2893367;-0,773743;-1,232365;-0,4394679;-0,6735436;-0,9884222;-1,470053;-6,470007;-5,444512;-4,990478;-4,691821;-4,627989
-21,34142;-16,8494;-14,44271;-13,19434;-12,81493;-12,72332;-8,36399;-6,208525;-5,278721;-5,196999;-6,701924;-2,780564;-1,441252;-1,239582;-1,590761;-2,799562;-0,2712857;-0,01649155;-0,290828;-0,7754184;-1,229609;-0,4393704;-0,6736841;-0,988703;-1,470125;-6,468432;-5,442556;-4,988245;-4,688877;-4,626003
-21,33064;-16,83994;-14,43527;-13,18985;-12,81512;-12,71292;-8,355485;-6,202771;-5,276381;-5,199073;-6,692518;-2,774719;-1,439153;-1,240377;-1,59428;-2,79302;-0,2696615;-0,01694491;-0,2923191;-0,7771054;-1,226863;-0,4392735;-0,673825;-0,9889849;-1,470161;-6,466867;-5,440609;-4,986022;-4,685949;-4,623575
-21,31988;-16,83051;-14,42785;-13,18537;-12,81534;-12,70253;-8,346995;-6,197029;-5,274057;-5,201165;-6,683127;-2,768889;-1,437061;-1,241179;-1,597806;-2,786492;-0,2680446;-0,01739777;-0,2938083;-0,7788064;-1,224127;-0,4391803;-0,6739672;-0,9892686;-1,470163;-6,465315;-5,438672;-4,983807;-4,683038;-4,620713
-21,30913;-16,82108;-14,42044;-13,18092;-12,81558;-12,69217;-8,338523;-6,191303;-5,271749;-5,203275;-6,673753;-2,763076;-1,434982;-1,241986;-1,601344;-2,77998;-0,2664365;-0,01785221;-0,2952988;-0,7805218;-1,221404;-0,4390872;-0,6741104;-0,9895535;-1,470131;-6,463775;-5,436743;-4,981603;-4,680145;-4,617423
-21,29839;-16,81168;-14,41305;-13,17648;-12,81586;-12,68181;-8,330064;-6,18559;-5,269457;-5,205403;-6,664393;-2,757279;-1,432912;-1,242799;-1,604892;-2,773483;-0,2648362;-0,01830876;-0,2967885;-0,78225;-1,21869;-0,4389985;-0,6742547;-0,9898412;-1,470068;-6,462244;-5,434824;-4,979406;-4,677269;-4,613709
-21,28766;-16,80228;-14,40568;-13,17206;-12,81616;-12,67146;-8,32162;-6,179892;-5,267177;-5,207551;-6,655051;-2,751497;-1,430851;-1,243617;-1,608448;-2,767001;-0,2632436;-0,01876428;-0,2982779;-0,78399;-1,215988;-0,4389097;-0,6743991;-0,9901296;-1,469971;-6,460725;-5,432915;-4,977219;-4,674411;-4,609585
-21,27695;-16,7929;-14,39832;-13,16766;-12,81649;-12,66113;-8,313192;-6,174206;-5,264914;-5,209715;-6,645722;-2,74573;-1,428799;-1,24444;-1,612014;-2,760534;-0,2616583;-0,01922191;-0,299767;-0,7857438;-1,213296;-0,4388237;-0,6745446;-0,9904197;-1,469844;-6,459218;-5,431014;-4,97504;-4,671567;-4,605056
-21,26626;-16,78354;-14,39097;-13,16328;-12,81684;-12,65082;-8,30478;-6,168535;-5,262669;-5,211899;-6,636411;-2,73998;-1,426757;-1,245268;-1,61559;-2,754082;-0,2600807;-0,01968216;-0,3012564;-0,7875117;-1,210615;-0,4387414;-0,6746917;-0,990711;-1,469687;-6,457722;-5,429122;-4,97287;-4,668744;-4,600136
-21,25557;-16,77419;-14,38365;-13,15892;-12,81723;-12,64051;-8,296383;-6,162877;-5,260435;-5,214102;-6,627113;-2,734243;-1,424725;-1,246103;-1,619176;-2,747645;-0,258512;-0,02014191;-0,302745;-0,7892935;-1,207945;-0,4386592;-0,6748394;-0,991004;-1,469501;-6,456235;-5,42724;-4,970711;-4,665935;-4,594835
-21,2449;-16,76485;-14,37634;-13,15458;-12,81765;-12,63022;-8,288;-6,157234;-5,258218;-5,216323;-6,617831;-2,728522;-1,422701;-1,246943;-1,622771;-2,741223;-0,2569494;-0,02060376;-0,3042338;-0,7910887;-1,205285;-0,4385797;-0,6749877;-0,9912983;-1,469286;-6,454761;-5,425367;-4,968558;-4,663143;-4,589163
-21,23425;-16,75553;-14,36904;-13,15026;-12,81809;-12,61995;-8,279632;-6,151603;-5,256016;-5,218562;-6,608565;-2,722817;-1,420688;-1,247789;-1,626375;-2,734816;-0,2553945;-0,0210646;-0,3057207;-0,7928973;-1,202636;-0,4385013;-0,6751371;-0,9915954;-1,469042;-6,453298;-5,423504;-4,966415;-4,660366;-4,583136
-21,2236;-16,74622;-14,36176;-13,14596;-12,81857;-12,60968;-8,271279;-6,145988;-5,25383;-5,22082;-6,599313;-2,717129;-1,418684;-1,24864;-1,62999;-2,728425;-0,2538485;-0,02152806;-0,3072101;-0,7947193;-1,199997;-0,4384267;-0,6752865;-0,9918931;-1,468773;-6,451845;-5,421649;-4,964282;-4,657607;-4,576768
-21,21297;-16,73693;-14,35449;-13,14167;-12,81907;-12,59944;-8,262942;-6,140385;-5,251658;-5,223097;-6,590078;-2,711455;-1,416689;-1,249496;-1,633613;-2,722049;-0,2523096;-0,0219931;-0,3086976;-0,7965554;-1,197369;-0,4383521;-0,6754376;-0,9921926;-1,468477;-6,450404;-5,419802;-4,962155;-4,654863;-4,570075
-21,20236;-16,72765;-14,34724;-13,13741;-12,8196;-12,5892;-8,254618;-6,134796;-5,2495;-5,225393;-6,580856;-2,705795;-1,414704;-1,250357;-1,637247;-2,715687;-0,250778;-0,02245816;-0,3101842;-0,7984049;-1,194752;-0,4382797;-0,6755881;-0,9924926;-1,468156;-6,448972;-5,417966;-4,960038;-4,652134;-4,56307
-21,19175;-16,71839;-14,34001;-13,13316;-12,82016;-12,57898;-8,246311;-6,129221;-5,247359;-5,227707;-6,571649;-2,700151;-1,412727;-1,251224;-1,64089;-2,70934;-0,2492535;-0,02292429;-0,3116716;-0,8002695;-1,192144;-0,4382094;-0,6757415;-0,992795;-1,467809;-6,447552;-5,416138;-4,95793;-4,649423;-4,555769
-21,18116;-16,70914;-14,33279;-13,12893;-12,82075;-12,56877;-8,238017;-6,123661;-5,245233;-5,23004;-6,562459;-2,694522;-1,410761;-1,252096;-1,644542;-2,703008;-0,2477363;-0,023392;-0,3131576;-0,8021466;-1,189548;-0,4381414;-0,6758948;-0,9930986;-1,46744;-6,446143;-5,414319;-4,95583;-4,646727;-4,548191
-21,17059;-16,6999;-14,32558;-13,12473;-12,82136;-12,55857;-8,229739;-6,118114;-5,243122;-5,232391;-6,553283;-2,68891;-1,408802;-1,252974;-1,648205;-2,696691;-0,2462278;-0,02386026;-0,3146451;-0,8040398;-1,186962;-0,4380755;-0,6760476;-0,9934044;-1,467049;-6,444746;-5,412508;-4,953739;-4,644048;-4,540353
-21,16002;-16,69068;-14,3184;-13,12054;-12,82201;-12,54839;-8,221475;-6,11258;-5,241027;-5,234763;-6,544122;-2,683311;-1,406855;-1,253857;-1,651875;-2,690388;-0,2447255;-0,02432854;-0,3161311;-0,8059437;-1,184386;-0,4380096;-0,6762032;-0,9937103;-1,466633;-6,443358;-5,410708;-4,951657;-4,641382;-4,532269
-21,14947;-16,68147;-14,31122;-13,11637;-12,82268;-12,53822;-8,213225;-6,10706;-5,238944;-5,237151;-6,534976;-2,677726;-1,404915;-1,254745;-1,655556;-2,6841;-0,2432308;-0,02479944;-0,3176169;-0,807864;-1,18182;-0,437947;-0,6763571;-0,9940168;-1,466197;-6,441981;-5,408915;-4,949583;-4,638731;-4,52396
-21,13893;-16,67227;-14,30407;-13,11222;-12,82338;-12,52806;-8,20499;-6,101555;-5,236879;-5,23956;-6,525844;-2,672158;-1,402985;-1,255638;-1,659248;-2,677828;-0,2417439;-0,02526933;-0,3191029;-0,8097988;-1,179265;-0,4378855;-0,6765132;-0,9943274;-1,465742;-6,440616;-5,407132;-4,947516;-4,636098;-4,515444
-21,1284;-16,66309;-14,29692;-13,10808;-12,82411;-12,51792;-8,196771;-6,096062;-5,234829;-5,241988;-6,516729;-2,666607;-1,401064;-1,256538;-1,662948;-2,671571;-0,2402636;-0,02574236;-0,3205881;-0,8117473;-1,17672;-0,4378283;-0,6766699;-0,9946374;-1,465265;-6,439262;-5,405357;-4,945458;-4,633479;-4,50674
-21,11789;-16,65392;-14,28979;-13,10397;-12,82487;-12,50778;-8,188564;-6,090583;-5,232794;-5,244432;-6,507627;-2,661068;-1,399152;-1,257443;-1,666656;-2,665328;-0,238791;-0,02621593;-0,322074;-0,8137085;-1,174185;-0,4377689;-0,6768261;-0,9949498;-1,464769;-6,437917;-5,403589;-4,943409;-4,630874;-4,497863
-21,10739;-16,64476;-14,28268;-13,09987;-12,82566;-12,49767;-8,180373;-6,085118;-5,230772;-5,246898;-6,498538;-2,655544;-1,397249;-1,258351;-1,670375;-2,6591;-0,237324;-0,02668901;-0,3235587;-0,8156857;-1,17166;-0,4377134;-0,6769839;-0,9952621;-1,464255;-6,436583;-5,401832;-4,941368;-4,628285;-4,488836
-21,0969;-16,63562;-14,27558;-13,0958;-12,82648;-12,48756;-8,172196;-6,079668;-5,228768;-5,249382;-6,489466;-2,650035;-1,395355;-1,259266;-1,674105;-2,652887;-0,2358674;-0,02716472;-0,3250435;-0,8176769;-1,169146;-0,4376601;-0,6771429;-0,9955773;-1,463723;-6,43526;-5,400085;-4,939335;-4,62571;-4,479676
-21,08643;-16,6265;-14,2685;-13,09174;-12,82732;-12,47747;-8,164035;-6,074231;-5,226777;-5,251885;-6,48041;-2,644542;-1,393471;-1,260187;-1,677842;-2,646688;-0,2344157;-0,02763941;-0,3265281;-0,8196816;-1,166643;-0,4376078;-0,6773018;-0,995892;-1,463175;-6,433947;-5,398345;-4,937311;-4,623151;-4,470404
-21,07597;-16,61738;-14,26143;-13,0877;-12,8282;-12,46739;-8,155886;-6,068805;-5,224801;-5,254407;-6,471365;-2,639062;-1,391595;-1,261111;-1,68159;-2,640506;-0,2329707;-0,02811672;-0,3280108;-0,8217006;-1,164147;-0,4375561;-0,6774613;-0,9962102;-1,462611;-6,432645;-5,396614;-4,935293;-4,620606;-4,461033
-21,06552;-16,60828;-14,25438;-13,08368;-12,8291;-12,45732;-8,147752;-6,063396;-5,222841;-5,256948;-6,462337;-2,633599;-1,389728;-1,262041;-1,685347;-2,634336;-0,2315339;-0,02859406;-0,3294954;-0,8237358;-1,161664;-0,4375065;-0,6776208;-0,9965279;-1,462031;-6,431354;-5,394891;-4,933287;-4,618073;-4,45159
-21,05508;-16,59919;-14,24734;-13,07969;-12,83004;-12,44727;-8,139633;-6,058;-5,220896;-5,259508;-6,453322;-2,628148;-1,387871;-1,262976;-1,689113;-2,628182;-0,2301043;-0,02907195;-0,3309791;-0,8257847;-1,159189;-0,4374597;-0,6777826;-0,9968483;-1,461436;-6,430073;-5,393178;-4,931285;-4,615557;-4,442088
-21,04465;-16,59012;-14,24032;-13,0757;-12,831;-12,43723;-8,131526;-6,052618;-5,218965;-5,262088;-6,444323;-2,622714;-1,386022;-1,263918;-1,692888;-2,622042;-0,2286813;-0,0295509;-0,332462;-0,8278466;-1,156726;-0,4374145;-0,6779432;-0,9971689;-1,460827;-6,428803;-5,391473;-4,929296;-4,613056;-4,432545
-21,03424;-16,58106;-14,23331;-13,07174;-12,83199;-12,4272;-8,123435;-6,047249;-5,21705;-5,264686;-6,435338;-2,617293;-1,38418;-1,264864;-1,696675;-2,615919;-0,2272638;-0,03002987;-0,3339452;-0,8299227;-1,154271;-0,4373699;-0,6781061;-0,9974912;-1,460204;-6,427543;-5,389776;-4,92731;-4,610568;-4,422983
-21,02384;-16,57201;-14,22631;-13,0678;-12,833;-12,41718;-8,115357;-6,041893;-5,21515;-5,267303;-6,426366;-2,611887;-1,382349;-1,265815;-1,700468;-2,609808;-0,2258551;-0,03051147;-0,3354281;-0,8320152;-1,151827;-0,4373268;-0,6782679;-0,9978141;-1,45957;-6,426293;-5,388088;-4,925334;-4,608093;-4,413416
-21,01346;-16,56297;-14,21933;-13,06387;-12,83405;-12,40718;-8,107294;-6,036551;-5,213264;-5,269942;-6,417411;-2,606496;-1,380527;-1,266773;-1,704273;-2,603713;-0,2244529;-0,03099362;-0,3369118;-0,8341207;-1,149393;-0,4372866;-0,6784308;-0,9981393;-1,458924;-6,425055;-5,386408;-4,923367;-4,605632;-4,403864
-21,00308;-16,55396;-14,21237;-13,05997;-12,83513;-12,39719;-8,099245;-6,031223;-5,211395;-5,272598;-6,408468;-2,60112;-1,378713;-1,267733;-1,708087;-2,597632;-0,2230579;-0,0314758;-0,3383935;-0,8362421;-1,146968;-0,4372479;-0,6785954;-0,9984645;-1,458266;-6,423827;-5,384737;-4,921406;-4,603185;-4,394343
-20,99272;-16,54495;-14,20542;-13,05608;-12,83624;-12,38721;-8,091208;-6,025909;-5,209539;-5,275273;-6,39954;-2,595758;-1,376908;-1,2687;-1,71191;-2,591566;-0,2216695;-0,03195956;-0,3398756;-0,8383754;-1,144553;-0,4372092;-0,6787577;-0,9987915;-1,457597;-6,422607;-5,383076;-4,919454;-4,600752;-4,384871
-20,98236;-16,53595;-14,19849;-13,05221;-12,83737;-12,37725;-8,083188;-6,020608;-5,2077;-5,277969;-6,390627;-2,590409;-1,375113;-1,269672;-1,715742;-2,585514;-0,2202877;-0,03244282;-0,3413568;-0,8405253;-1,142148;-0,4371728;-0,6789234;-0,9991191;-1,456919;-6,4214;-5,381421;-4,91751;-4,598331;-4,375462
-20,97203;-16,52697;-14,19157;-13,04836;-12,83853;-12,3673;-8,075181;-6,015322;-5,205875;-5,280684;-6,381728;-2,585077;-1,373324;-1,27065;-1,719585;-2,579478;-0,2189135;-0,03292716;-0,3428393;-0,8426894;-1,139753;-0,437139;-0,6790886;-0,9994485;-1,456233;-6,420202;-5,379777;-4,915575;-4,595926;-4,366134
