-5,625481;-4,189229;-4,09733;-3,785575;-3,603108;-3,413289;-3,704479;-3,444724;-3,283711;-3,291236;-3,582276;-3,361058;-3,171499;-3,237211;-3,668275;-4,730382;-3,106025;-3,173621;-3,720608;-5,048596;-7,293985
-5,630139;-4,186795;-4,094893;-3,783658;-3,601447;-3,412341;-3,702583;-3,443254;-3,282979;-3,290992;-3,581909;-3,359633;-3,170837;-3,236859;-3,667676;-4,728099;-3,105235;-3,17331;-3,719718;-5,045732;-7,287723
-5,63479;-4,18437;-4,092464;-3,781749;-3,599791;-3,411396;-3,700695;-3,441788;-3,282248;-3,290749;-3,581548;-3,358211;-3,170175;-3,236509;-3,667081;-4,725826;-3,104447;-3,173;-3,718836;-5,042881;-7,281486
-5,63943;-4,181954;-4,090045;-3,779848;-3,598139;-3,410453;-3,698813;-3,440325;-3,281521;-3,290509;-3,58119;-3,356789;-3,169517;-3,236161;-3,666493;-4,723567;-3,103659;-3,172693;-3,717963;-5,040045;-7,275273
-5,64406;-4,179549;-4,087636;-3,777953;-3,596488;-3,409514;-3,696938;-3,438867;-3,280796;-3,29027;-3,580836;-3,355371;-3,168859;-3,235813;-3,665911;-4,721318;-3,102872;-3,172388;-3,717094;-5,037223;-7,269086
-5,648682;-4,177152;-4,085235;-3,776064;-3,594845;-3,408579;-3,69507;-3,437412;-3,280075;-3,290033;-3,580487;-3,353955;-3,168201;-3,235468;-3,665333;-4,719083;-3,102086;-3,172087;-3,716235;-5,034415;-7,262924
-5,653294;-4,174765;-4,082843;-3,774183;-3,593204;-3,407647;-3,693207;-3,435962;-3,279354;-3,289798;-3,580142;-3,352542;-3,167545;-3,235125;-3,664762;-4,71686;-3,101301;-3,171787;-3,715381;-5,031621;-7,256786
-5,657897;-4,172387;-4,080461;-3,772309;-3,591568;-3,406718;-3,691353;-3,434516;-3,278638;-3,289566;-3,579799;-3,351131;-3,166892;-3,234782;-3,664196;-4,714649;-3,100516;-3,171489;-3,714537;-5,02884;-7,250675
-5,66249;-4,170017;-4,078087;-3,770441;-3,589936;-3,405793;-3,689505;-3,433074;-3,277924;-3,289334;-3,579462;-3,349723;-3,166241;-3,234443;-3,663635;-4,712449;-3,099733;-3,171194;-3,713701;-5,026074;-7,244587
-5,667075;-4,167658;-4,075722;-3,768582;-3,588306;-3,404872;-3,687663;-3,431637;-3,277214;-3,289106;-3,579129;-3,348317;-3,165591;-3,234105;-3,663079;-4,710261;-3,098952;-3,170902;-3,712869;-5,023323;-7,238524
-5,67165;-4,165308;-4,073367;-3,766728;-3,586683;-3,403954;-3,685828;-3,430203;-3,276505;-3,288879;-3,5788;-3,346917;-3,164942;-3,233769;-3,662529;-4,708086;-3,098172;-3,170613;-3,712048;-5,020582;-7,232486
-5,676217;-4,162966;-4,071022;-3,764881;-3,585063;-3,403039;-3,684;-3,428774;-3,275799;-3,288653;-3,578474;-3,345518;-3,164295;-3,233435;-3,661984;-4,705922;-3,097393;-3,170326;-3,711231;-5,017857;-7,226472
-5,680774;-4,160633;-4,068684;-3,763041;-3,583448;-3,402128;-3,682179;-3,427349;-3,275096;-3,288431;-3,578153;-3,344122;-3,16365;-3,233103;-3,661446;-4,703771;-3,096615;-3,170043;-3,710423;-5,015146;-7,220484
-5,685323;-4,158311;-4,066356;-3,761208;-3,581836;-3,401222;-3,680364;-3,42593;-3,274395;-3,288211;-3,577836;-3,342729;-3,163008;-3,232773;-3,660914;-4,701631;-3,095838;-3,16976;-3,709622;-5,012448;-7,214519
-5,689863;-4,155998;-4,064037;-3,759382;-3,580229;-3,400318;-3,678556;-3,424514;-3,2737;-3,287992;-3,577522;-3,341338;-3,162367;-3,232446;-3,660387;-4,699502;-3,095064;-3,169481;-3,70883;-5,009763;-7,208579
-5,694395;-4,153692;-4,061726;-3,757562;-3,578628;-3,399418;-3,676755;-3,423103;-3,273005;-3,287776;-3,577214;-3,339951;-3,161728;-3,232121;-3,659863;-4,697384;-3,094292;-3,169207;-3,708043;-5,007092;-7,202662
-5,698918;-4,151397;-4,059424;-3,75575;-3,57703;-3,398523;-3,67496;-3,421695;-3,272315;-3,28756;-3,576909;-3,338569;-3,161091;-3,231798;-3,659346;-4,695281;-3,093522;-3,168933;-3,707264;-5,004436;-7,19677
-5,703432;-4,149109;-4,057132;-3,753944;-3,575436;-3,397629;-3,673172;-3,420294;-3,271626;-3,287349;-3,576607;-3,337188;-3,160457;-3,231476;-3,658834;-4,693187;-3,092753;-3,168662;-3,706493;-5,001791;-7,190902
-5,707938;-4,146832;-4,054849;-3,752144;-3,573847;-3,396742;-3,671391;-3,418897;-3,270942;-3,287139;-3,57631;-3,335811;-3,159825;-3,231159;-3,65833;-4,691105;-3,091986;-3,168395;-3,705729;-4,999162;-7,185057
-5,712436;-4,144563;-4,052574;-3,750351;-3,572265;-3,395855;-3,669616;-3,417504;-3,27026;-3,286932;-3,576017;-3,334438;-3,159196;-3,230842;-3,65783;-4,689035;-3,091219;-3,168131;-3,70497;-4,996543;-7,179238
-5,716927;-4,142304;-4,050309;-3,748566;-3,570685;-3,394975;-3,667848;-3,416116;-3,269581;-3,286725;-3,575728;-3,333068;-3,158568;-3,230529;-3,657333;-4,686976;-3,090456;-3,167869;-3,70422;-4,993939;-7,173441
-5,721407;-4,140052;-4,048052;-3,746786;-3,569111;-3,394097;-3,666086;-3,414732;-3,268904;-3,286523;-3,575444;-3,331702;-3,157943;-3,230217;-3,656845;-4,684928;-3,089695;-3,167611;-3,703478;-4,991351;-7,167667
-5,72588;-4,137811;-4,045804;-3,745013;-3,567543;-3,393223;-3,664331;-3,413355;-3,268232;-3,286322;-3,575164;-3,330338;-3,157319;-3,229909;-3,656359;-4,682894;-3,088934;-3,167357;-3,702743;-4,988773;-7,161918
-5,730345;-4,135577;-4,043564;-3,743247;-3,565977;-3,392354;-3,662582;-3,41198;-3,267563;-3,286124;-3,574887;-3,328979;-3,156699;-3,229603;-3,65588;-4,680869;-3,088178;-3,167103;-3,702014;-4,986208;-7,156193
-5,734801;-4,133353;-4,041334;-3,741488;-3,564417;-3,391487;-3,66084;-3,410612;-3,266896;-3,285927;-3,574614;-3,327625;-3,15608;-3,229301;-3,655408;-4,678855;-3,087424;-3,166854;-3,701293;-4,983657;-7,150489
-5,73925;-4,131138;-4,039112;-3,739735;-3,562861;-3,390625;-3,659104;-3,409248;-3,266233;-3,285735;-3,574345;-3,326273;-3,155466;-3,228999;-3,654939;-4,676852;-3,086671;-3,166608;-3,700577;-4,98112;-7,144811
-5,743692;-4,128932;-4,0369;-3,737988;-3,561312;-3,389766;-3,657374;-3,407888;-3,265574;-3,285542;-3,574081;-3,324924;-3,154854;-3,228701;-3,654476;-4,674862;-3,08592;-3,166366;-3,699871;-4,978593;-7,139155
-5,748125;-4,126734;-4,034695;-3,736249;-3,559767;-3,388912;-3,655651;-3,406534;-3,264917;-3,285355;-3,57382;-3,32358;-3,154243;-3,228406;-3,654018;-4,672883;-3,085172;-3,166127;-3,699171;-4,976081;-7,133523
-5,752551;-4,124545;-4,0325;-3,734516;-3,558227;-3,388062;-3,653934;-3,405184;-3,264263;-3,285167;-3,573564;-3,322239;-3,153635;-3,228114;-3,653567;-4,670913;-3,084427;-3,16589;-3,698478;-4,973583;-7,127913
-5,756967;-4,122364;-4,030313;-3,732788;-3,556693;-3,387214;-3,652224;-3,403841;-3,263613;-3,284984;-3,573311;-3,320902;-3,153031;-3,227824;-3,653119;-4,668956;-3,083683;-3,165656;-3,697792;-4,971096;-7,122327
-5,761377;-4,120193;-4,028134;-3,731068;-3,555162;-3,386371;-3,650521;-3,402502;-3,262966;-3,284802;-3,573062;-3,31957;-3,152429;-3,227536;-3,652677;-4,667009;-3,082942;-3,165428;-3,697112;-4,968624;-7,116763
-5,765779;-4,118031;-4,025966;-3,729354;-3,553638;-3,385533;-3,648825;-3,401168;-3,262323;-3,284623;-3,572819;-3,31824;-3,151829;-3,227253;-3,65224;-4,665074;-3,082204;-3,165201;-3,696441;-4,966163;-7,111222
-5,770173;-4,115876;-4,023805;-3,727647;-3,552118;-3,384698;-3,647133;-3,399838;-3,261682;-3,284447;-3,572579;-3,316915;-3,151233;-3,226971;-3,651809;-4,66315;-3,08147;-3,164977;-3,695776;-4,963714;-7,105704
-5,774559;-4,11373;-4,021653;-3,725946;-3,550604;-3,383867;-3,645448;-3,398514;-3,261045;-3,284273;-3,572343;-3,315594;-3,15064;-3,226693;-3,651383;-4,661236;-3,080737;-3,164757;-3,695117;-4,961278;-7,10021
-5,778938;-4,111593;-4,019509;-3,72425;-3,549095;-3,38304;-3,64377;-3,397196;-3,260411;-3,284101;-3,57211;-3,314278;-3,15005;-3,226418;-3,650961;-4,659333;-3,080006;-3,16454;-3,694467;-4,958856;-7,094738
-5,783309;-4,109465;-4,017374;-3,722562;-3,547591;-3,382217;-3,642099;-3,395883;-3,259781;-3,283931;-3,571882;-3,312966;-3,149462;-3,226146;-3,650546;-4,657441;-3,07928;-3,164327;-3,693822;-4,956447;-7,089287
-5,787674;-4,107347;-4,015248;-3,720881;-3,546093;-3,381397;-3,640433;-3,394574;-3,259154;-3,283765;-3,571658;-3,311657;-3,148877;-3,225875;-3,650136;-4,655559;-3,078553;-3,164119;-3,693184;-4,95405;-7,083858
-5,792031;-4,105235;-4,013131;-3,719205;-3,544599;-3,380583;-3,638773;-3,393271;-3,258531;-3,283601;-3,571438;-3,310352;-3,148295;-3,22561;-3,64973;-4,653689;-3,077832;-3,163912;-3,692555;-4,951664;-7,078453
-5,79638;-4,103133;-4,011021;-3,717536;-3,543111;-3,379772;-3,63712;-3,391973;-3,25791;-3,28344;-3,571221;-3,309052;-3,147718;-3,225346;-3,64933;-4,651828;-3,077113;-3,16371;-3,691931;-4,949292;-7,07307
-5,800721;-4,101038;-4,00892;-3,715873;-3,541629;-3,378966;-3,635473;-3,39068;-3,257293;-3,283281;-3,57101;-3,307758;-3,147142;-3,225087;-3,648934;-4,64998;-3,076398;-3,163509;-3,691314;-4,946932;-7,067708
-5,805055;-4,098953;-4,006827;-3,714216;-3,540151;-3,378163;-3,633832;-3,389392;-3,25668;-3,283125;-3,570801;-3,306464;-3,146569;-3,22483;-3,648544;-4,64814;-3,075684;-3,163313;-3,690704;-4,944583;-7,062369
-5,809382;-4,096876;-4,004745;-3,712565;-3,53868;-3,377364;-3,632199;-3,388111;-3,256072;-3,28297;-3,570598;-3,305178;-3,146;-3,224577;-3,648159;-4,646313;-3,074974;-3,163122;-3,690101;-4,942248;-7,057054
-5,813702;-4,094808;-4,002669;-3,710922;-3,537213;-3,376568;-3,63057;-3,386834;-3,255465;-3,28282;-3,570398;-3,303895;-3,145434;-3,224325;-3,64778;-4,644494;-3,074267;-3,162932;-3,689504;-4,939924;-7,051757
-5,818014;-4,092748;-4,000601;-3,709284;-3,535752;-3,375778;-3,628949;-3,385563;-3,254862;-3,282673;-3,570201;-3,302616;-3,144872;-3,224078;-3,647405;-4,642687;-3,073563;-3,162747;-3,688915;-4,937614;-7,046484
-5,822319;-4,090697;-3,998544;-3,707652;-3,534297;-3,374991;-3,627332;-3,384296;-3,254262;-3,282526;-3,57001;-3,301342;-3,144312;-3,223835;-3,647035;-4,64089;-3,072862;-3,162566;-3,688331;-4,935315;-7,041233
-5,826616;-4,088654;-3,996494;-3,706028;-3,532847;-3,37421;-3,625723;-3,383036;-3,253667;-3,282383;-3,569822;-3,300073;-3,143756;-3,223593;-3,64667;-4,639104;-3,072164;-3,162388;-3,687756;-4,933028;-7,036003
-5,830905;-4,086619;-3,994452;-3,704407;-3,531402;-3,37343;-3,62412;-3,38178;-3,253075;-3,282243;-3,569638;-3,298807;-3,143202;-3,223356;-3,646311;-4,637328;-3,07147;-3,162213;-3,687186;-4,930754;-7,030795
-5,83519;-4,084593;-3,992418;-3,702796;-3,529963;-3,372656;-3,622523;-3,38053;-3,252485;-3,282106;-3,569458;-3,297548;-3,142654;-3,223121;-3,645955;-4,635561;-3,070778;-3,162043;-3,686623;-4,928492;-7,025609
-5,839467;-4,082575;-3,990392;-3,701188;-3,528531;-3,371887;-3,620932;-3,379286;-3,251901;-3,28197;-3,56928;-3,296291;-3,142106;-3,222891;-3,645606;-4,633807;-3,070091;-3,161874;-3,686067;-4,92624;-7,020442
-5,843736;-4,080565;-3,988376;-3,699587;-3,527104;-3,371121;-3,619346;-3,378047;-3,25132;-3,281838;-3,569108;-3,29504;-3,141563;-3,222663;-3,645262;-4,63206;-3,069407;-3,161711;-3,685517;-4,924002;-7,015298
-5,847997;-4,078564;-3,986368;-3,697992;-3,525681;-3,370358;-3,617766;-3,376812;-3,250741;-3,281708;-3,568939;-3,293792;-3,141024;-3,22244;-3,64492;-4,630324;-3,068723;-3,16155;-3,684974;-4,921776;-7,010175
-5,852252;-4,076571;-3,984368;-3,696405;-3,524265;-3,369601;-3,616195;-3,375584;-3,250166;-3,281582;-3,568775;-3,29255;-3,140488;-3,222219;-3,644586;-4,6286;-3,068046;-3,161395;-3,684438;-4,919561;-7,005074
-5,856499;-4,074586;-3,982377;-3,694821;-3,522853;-3,368847;-3,614627;-3,374362;-3,249595;-3,281457;-3,568615;-3,291313;-3,139955;-3,222002;-3,644256;-4,626885;-3,067371;-3,161242;-3,683907;-4,917358;-6,999993
-5,86074;-4,072609;-3,980393;-3,693245;-3,521449;-3,368097;-3,613067;-3,373143;-3,249027;-3,281335;-3,568459;-3,29008;-3,139425;-3,221786;-3,64393;-4,625179;-3,066699;-3,161092;-3,683383;-4,915166;-6,994933
-5,864973;-4,070641;-3,978418;-3,691674;-3,520049;-3,367351;-3,611511;-3,371932;-3,248464;-3,281217;-3,568306;-3,288851;-3,138901;-3,221575;-3,643611;-4,623484;-3,066032;-3,160948;-3,682868;-4,912986;-6,989894
-5,869201;-4,068681;-3,97645;-3,690111;-3,518655;-3,36661;-3,609963;-3,370725;-3,247904;-3,281101;-3,568158;-3,287627;-3,138378;-3,221369;-3,643296;-4,621799;-3,065367;-3,160806;-3,682357;-4,91082;-6,984876
-5,87342;-4,066728;-3,974492;-3,688552;-3,517267;-3,365873;-3,60842;-3,369526;-3,247346;-3,280987;-3,568012;-3,286409;-3,13786;-3,221166;-3,642985;-4,620123;-3,064705;-3,160669;-3,681853;-4,908664;-6,979878
-5,877631;-4,064785;-3,97254;-3,687;-3,515885;-3,36514;-3,606883;-3,36833;-3,246794;-3,280876;-3,567871;-3,285195;-3,137345;-3,220966;-3,642679;-4,618459;-3,064048;-3,160534;-3,681355;-4,906518;-6,974902
-5,881837;-4,062849;-3,970598;-3,685454;-3,514508;-3,364412;-3,605352;-3,367141;-3,246244;-3,280771;-3,567735;-3,283985;-3,136832;-3,220768;-3,642379;-4,616801;-3,063394;-3,160404;-3,680864;-4,904386;-6,969946
-5,886034;-4,060922;-3,968664;-3,683914;-3,513137;-3,363686;-3,603828;-3,365957;-3,245698;-3,280665;-3,567601;-3,282781;-3,136325;-3,220576;-3,642083;-4,615156;-3,062743;-3,160278;-3,680379;-4,902264;-6,96501
-5,890226;-4,059002;-3,966737;-3,682378;-3,511772;-3,362967;-3,602308;-3,364778;-3,245155;-3,280561;-3,567472;-3,281582;-3,13582;-3,220386;-3,641791;-4,613519;-3,062098;-3,160154;-3,679901;-4,900153;-6,960095
-5,894411;-4,057091;-3,964819;-3,68085;-3,510412;-3,36225;-3,600793;-3,363605;-3,244617;-3,280462;-3,567345;-3,280386;-3,13532;-3,2202;-3,641505;-4,611893;-3,061455;-3,160036;-3,679429;-4,898055;-6,955201
-5,898587;-4,055189;-3,962907;-3,679329;-3,50906;-3,361538;-3,599286;-3,362437;-3,244082;-3,280365;-3,567225;-3,279197;-3,134822;-3,220016;-3,641222;-4,610276;-3,060815;-3,15992;-3,678963;-4,895968;-6,950325
-5,902758;-4,053292;-3,961006;-3,67781;-3,507712;-3,360829;-3,597785;-3,361275;-3,243551;-3,280272;-3,567107;-3,278011;-3,134329;-3,219839;-3,640944;-4,608668;-3,060179;-3,159809;-3,678504;-4,893892;-6,945471
-5,906921;-4,051404;-3,959111;-3,6763;-3,50637;-3,360125;-3,596289;-3,36012;-3,243023;-3,28018;-3,566993;-3,276831;-3,133839;-3,219663;-3,640673;-4,60707;-3,059546;-3,159701;-3,67805;-4,891827;-6,940636
-5,911077;-4,049525;-3,957226;-3,674795;-3,505034;-3,359425;-3,594799;-3,358968;-3,242498;-3,280092;-3,566881;-3,275655;-3,133353;-3,219491;-3,640405;-4,605482;-3,058918;-3,159596;-3,677603;-4,889774;-6,935822
-5,915226;-4,047655;-3,955347;-3,673296;-3,503703;-3,358729;-3,593315;-3,357823;-3,241978;-3,280006;-3,566775;-3,274485;-3,13287;-3,219323;-3,640142;-4,603903;-3,058293;-3,159497;-3,677162;-4,887732;-6,931027
-5,919368;-4,04579;-3,953477;-3,671803;-3,502379;-3,358039;-3,591837;-3,356684;-3,241461;-3,279924;-3,566672;-3,273319;-3,132391;-3,219159;-3,639883;-4,602334;-3,057673;-3,1594;-3,676728;-4,8857;-6,926252
-5,923505;-4,043936;-3,951614;-3,670316;-3,501061;-3,35735;-3,590364;-3,355549;-3,240948;-3,279844;-3,566573;-3,272159;-3,131917;-3,218997;-3,639631;-4,600774;-3,057055;-3,159308;-3,676299;-4,88368;-6,921497
-5,927633;-4,042087;-3,949761;-3,668834;-3,499747;-3,356667;-3,588898;-3,354422;-3,240438;-3,279767;-3,566477;-3,271002;-3,131444;-3,21884;-3,63938;-4,599222;-3,056441;-3,159219;-3,675876;-4,881671;-6,916762
-5,931754;-4,040248;-3,947913;-3,667358;-3,49844;-3,355989;-3,587437;-3,353299;-3,239933;-3,279691;-3,566386;-3,269851;-3,130978;-3,218685;-3,639135;-4,597682;-3,055832;-3,159134;-3,675461;-4,879673;-6,912046
-5,935868;-4,038416;-3,946073;-3,665887;-3,497139;-3,355314;-3,585982;-3,352181;-3,23943;-3,279621;-3,566298;-3,268706;-3,130513;-3,218535;-3,638896;-4,596149;-3,055225;-3,159053;-3,675051;-4,877686;-6,90735
-5,939975;-4,036593;-3,944243;-3,664423;-3,495845;-3,354643;-3,584532;-3,351069;-3,23893;-3,279552;-3,566215;-3,267565;-3,130054;-3,218389;-3,63866;-4,594626;-3,054623;-3,158976;-3,674646;-4,87571;-6,902673
-5,944075;-4,034776;-3,942421;-3,662965;-3,494555;-3,353975;-3,583088;-3,349963;-3,238437;-3,279486;-3,566134;-3,26643;-3,129597;-3,218247;-3,638429;-4,593112;-3,054025;-3,158902;-3,674249;-4,873744;-6,898015
-5,948168;-4,032968;-3,940605;-3,661511;-3,493272;-3,353313;-3,58165;-3,348862;-3,237944;-3,279422;-3,566057;-3,265299;-3,129146;-3,218107;-3,638203;-4,591607;-3,053431;-3,158833;-3,673856;-4,87179;-6,893376
-5,952255;-4,031168;-3,938797;-3,660065;-3,491994;-3,352655;-3,580218;-3,347769;-3,237457;-3,279361;-3,565984;-3,264174;-3,128697;-3,217972;-3,637981;-4,590111;-3,052841;-3,158767;-3,67347;-4,869847;-6,888757
-5,956334;-4,029375;-3,936999;-3,658622;-3,490723;-3,352002;-3,578791;-3,346678;-3,236973;-3,279302;-3,565915;-3,263053;-3,12825;-3,21784;-3,637764;-4,588625;-3,052254;-3,158705;-3,67309;-4,867915;-6,884156
-5,960407;-4,027589;-3,935206;-3,657187;-3,489456;-3,351351;-3,577369;-3,345596;-3,236493;-3,279248;-3,56585;-3,261936;-3,12781;-3,217713;-3,637551;-4,587147;-3,051672;-3,158648;-3,672717;-4,865992;-6,879575
-5,964471;-4,025813;-3,933422;-3,655757;-3,488196;-3,350705;-3,575954;-3,344519;-3,236016;-3,279197;-3,565786;-3,260826;-3,127373;-3,217588;-3,637342;-4,585677;-3,051092;-3,158594;-3,672348;-4,86408;-6,875013
-5,96853;-4,024043;-3,931644;-3,654333;-3,486943;-3,350063;-3,574545;-3,343446;-3,235542;-3,279146;-3,565729;-3,259719;-3,126941;-3,217467;-3,637137;-4,584217;-3,050518;-3,158542;-3,671986;-4,862179;-6,870469
